function_words,the,to,of,a,in,and,on,for,that,as,with,by,at,from,its,it,an,will,more,which,after,this,up,would,than,or,but,who,about,could,over,they,some,while,other,into,one,against,since,can,out,if,before,down,according,including,when,such,during,all
the,0.163,0.068,0.124,0.063,0.061,0.13,0.022,0.0,0.05,0.003,0.024,0.016,0.01,0.042,0.002,0.034,0.011,0.0,0.029,0.0,0.029,0.0,0.0,0.014,0.021,0.019,0.0,0.003,0.011,0.0,0.01,0.0,0.011,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0
to,0.364,0.073,0.074,0.071,0.005,0.22,0.022,0.0,0.021,0.0,0.067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,0.0,0.0,0.0,0.0,0.0
of,0.493,0.057,0.04,0.0,0.048,0.084,0.005,0.0,0.04,0.0,0.013,0.027,0.013,0.023,0.0,0.006,0.01,0.0,0.033,0.0,0.004,0.0,0.0,0.013,0.025,0.003,0.0,0.005,0.003,0.0,0.0,0.0,0.013,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.004,0.016,0.0,0.0,0.0,0.0
a,0.113,0.066,0.284,0.0,0.086,0.062,0.005,0.104,0.097,0.0,0.0,0.0,0.0,0.029,0.029,0.0,0.0,0.0,0.029,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.052,0.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0
in,0.278,0.112,0.082,0.107,0.013,0.0,0.023,0.0,0.04,0.0,0.07,0.0,0.04,0.004,0.0,0.0,0.053,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.053,0.0,0.0,0.0,0.053,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0
and,0.138,0.082,0.101,0.089,0.042,0.118,0.017,0.021,0.04,0.061,0.025,0.0,0.039,0.0,0.0,0.06,0.005,0.0,0.03,0.0,0.028,0.0,0.0,0.0,0.016,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.022,0.0,0.0,0.0,0.017,0.0,0.0,0.0,0.0,0.0
on,0.044,0.246,0.078,0.0,0.0,0.385,0.0,0.0,0.0,0.0,0.0,0.246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
for,0.143,0.015,0.124,0.194,0.17,0.061,0.019,0.0,0.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.194,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
that,0.33,0.093,0.12,0.0,0.088,0.028,0.0,0.0,0.0,0.01,0.007,0.0,0.0,0.041,0.0,0.072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054,0.0,0.0,0.0,0.0,0.0,0.0,0.072,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.0
as,0.049,0.0,0.481,0.0,0.117,0.028,0.0,0.0,0.0,0.021,0.066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.115,0.0,0.037,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
