function_words,the,to,of,a,in,and,on,for,that,as,with,by,at,from,its,it,an,will,more,which,after,this,up,would,than,or,but,who,about,could,over,they,some,while,other,into,one,against,since,can,out,if,before,down,according,including,when,such,during,all
the,0.075,0.036,0.342,0.055,0.057,0.025,0.034,0.096,0.026,0.011,0.008,0.0,0.006,0.0,0.0,0.0,0.014,0.0,0.041,0.0,0.0,0.0,0.008,0.014,0.031,0.0,0.0,0.0,0.023,0.0,0.0,0.026,0.019,0.0,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,0.006,0.0,0.0,0.0,0.0
to,0.049,0.034,0.034,0.255,0.078,0.147,0.039,0.015,0.004,0.0,0.005,0.107,0.04,0.02,0.0,0.0,0.023,0.0,0.0,0.0,0.0,0.0,0.036,0.0,0.009,0.0,0.0,0.0,0.0,0.005,0.04,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036,0.0,0.0,0.0,0.0,0.0
of,0.278,0.071,0.085,0.059,0.096,0.104,0.0,0.019,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.088,0.0,0.0,0.0,0.045,0.0,0.072,0.011,0.0,0.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.011,0.014,0.0,0.0,0.0,0.0
a,0.038,0.046,0.214,0.024,0.069,0.162,0.015,0.0,0.0,0.074,0.064,0.043,0.032,0.006,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032,0.013,0.085,0.0,0.0,0.0,0.0,0.024,0.0,0.0,0.0,0.0,0.024,0.0,0.0,0.0,0.026,0.004,0.0,0.0,0.0,0.0
in,0.125,0.034,0.109,0.065,0.105,0.143,0.0,0.014,0.0,0.0,0.023,0.0,0.0,0.0,0.0,0.01,0.09,0.0,0.0,0.0,0.0,0.0,0.017,0.032,0.0,0.024,0.041,0.0,0.006,0.008,0.0,0.006,0.042,0.0,0.024,0.0,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0
and,0.184,0.028,0.106,0.083,0.096,0.015,0.025,0.028,0.012,0.0,0.037,0.026,0.007,0.016,0.0,0.021,0.012,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.099,0.028,0.0,0.041,0.0,0.0,0.086,0.004,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.007,0.0,0.0,0.0,0.0
on,0.312,0.071,0.129,0.061,0.081,0.056,0.034,0.0,0.0,0.081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.081,0.0,0.0,0.0,0.0,0.0
for,0.0,0.0,0.097,0.346,0.185,0.072,0.013,0.0,0.0,0.0,0.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.097,0.0,0.0,0.073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
that,0.0,0.211,0.0,0.106,0.0,0.059,0.0,0.0,0.0,0.0,0.0,0.0,0.059,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.106,0.0,0.0,0.0,0.0
as,0.0,0.065,0.094,0.504,0.0,0.141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.0,0.0,0.0,0.0,0.0
with,0.133,0.166,0.0,0.03,0.237,0.094,0.0,0.039,0.0,0.0,0.0,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082,0.166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
by,0.0,0.176,0.118,0.099,0.05,0.0,0.557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
at,0.16,0.0,0.09,0.038,0.063,0.136,0.0,0.09,0.0,0.0,0.089,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
from,0.089,0.211,0.0,0.375,0.0,0.119,0.0,0.0,0.089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
