function_words,the,to,of,a,in,and,on,for,that,as,with,by,at,from,its,it,an,will,more,which,after,this,up,would,than,or,but,who,about,could,over,they,some,while,other,into,one,against,since,can,out,if,before,down,according,including,when,such,during,all
the,0.099,0.103,0.143,0.043,0.046,0.1,0.069,0.033,0.044,0.0,0.0,0.005,0.035,0.051,0.0,0.017,0.0,0.024,0.003,0.027,0.0,0.0,0.0,0.024,0.02,0.009,0.016,0.003,0.0,0.0,0.035,0.0,0.005,0.0,0.0,0.006,0.0,0.0,0.02,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.008,0.002
to,0.264,0.062,0.055,0.083,0.024,0.044,0.006,0.086,0.028,0.018,0.045,0.002,0.027,0.057,0.0,0.044,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.004,0.0,0.016,0.024,0.0,0.006,0.002,0.022,0.013,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.006,0.0,0.018,0.0,0.0,0.013,0.0,0.0,0.0
of,0.477,0.021,0.049,0.015,0.006,0.098,0.059,0.068,0.092,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.015,0.0,0.051,0.0,0.0,0.0,0.006,0.0,0.005,0.0,0.005,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0
a,0.087,0.065,0.045,0.04,0.0,0.063,0.079,0.034,0.034,0.045,0.01,0.019,0.0,0.039,0.0,0.034,0.0,0.0,0.06,0.025,0.0,0.0,0.0,0.063,0.0,0.0,0.0,0.045,0.0,0.034,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.045,0.0,0.0,0.0,0.0,0.09,0.0,0.011,0.0
in,0.108,0.181,0.02,0.243,0.0,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.084,0.0,0.0,0.062,0.0,0.0,0.0,0.0,0.047,0.0,0.0,0.0,0.063,0.084,0.047,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
and,0.273,0.072,0.068,0.112,0.033,0.05,0.036,0.007,0.007,0.017,0.0,0.016,0.02,0.0,0.0,0.007,0.0,0.021,0.007,0.003,0.0,0.0,0.023,0.042,0.0,0.0,0.0,0.016,0.04,0.009,0.021,0.007,0.012,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.012
on,0.252,0.114,0.062,0.01,0.0,0.044,0.071,0.064,0.025,0.0,0.014,0.0,0.0,0.102,0.0,0.0,0.0,0.0,0.0,0.096,0.0,0.0,0.0,0.0,0.025,0.0,0.058,0.058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
for,0.363,0.041,0.0,0.023,0.03,0.0,0.0,0.136,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.096,0.0,0.0,0.0,0.041,0.0,0.072,0.0,0.0,0.0,0.072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
that,0.091,0.038,0.076,0.08,0.01,0.067,0.018,0.043,0.0,0.0,0.0,0.09,0.0,0.01,0.0,0.093,0.0,0.0,0.018,0.014,0.0,0.0,0.0,0.143,0.0,0.0,0.0,0.0,0.0,0.076,0.0,0.0,0.0,0.076,0.0,0.0,0.0,0.0,0.0,0.0,0.032,0.0,0.0,0.0,0.0,0.0,0.024,0.0,0.0,0.0
as,0.11,0.0,0.0,0.0,0.0,0.039,0.0,0.0,0.0,0.222,0.0,0.0,0.03,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166,0.0,0.094,0.022
with,0.308,0.078,0.08,0.045,0.0,0.154,0.0,0.0,0.0,0.0,0.0,0.045,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0,0.0,0.0
