function_words,the,to,of,a,in,and,on,for,that,as,with,by,at,from,its,it,an,will,more,which,after,this,up,would,than,or,but,who,about,could,over,they,some,while,other,into,one,against,since,can,out,if,before,down,according,including,when,such,during,all
the,0.162,0.095,0.198,0.084,0.075,0.085,0.0,0.037,0.01,0.008,0.01,0.021,0.005,0.051,0.02,0.009,0.018,0.027,0.034,0.0,0.0,0.003,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0
to,0.233,0.08,0.012,0.124,0.025,0.146,0.0,0.021,0.024,0.021,0.0,0.033,0.016,0.009,0.031,0.0,0.016,0.009,0.032,0.0,0.028,0.025,0.037,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.05,0.0,0.0,0.0,0.0
of,0.466,0.055,0.08,0.142,0.057,0.017,0.005,0.03,0.0,0.008,0.0,0.0,0.023,0.017,0.07,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a,0.204,0.102,0.168,0.093,0.082,0.008,0.067,0.072,0.0,0.0,0.047,0.087,0.056,0.0,0.008,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
in,0.353,0.018,0.0,0.077,0.048,0.074,0.012,0.041,0.0,0.027,0.056,0.004,0.0,0.0,0.024,0.042,0.07,0.0,0.018,0.0,0.0,0.0,0.0,0.042,0.0,0.0,0.0,0.0,0.0,0.032,0.0,0.0,0.0,0.006,0.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.0
and,0.237,0.127,0.079,0.081,0.094,0.008,0.004,0.041,0.101,0.024,0.0,0.01,0.0,0.003,0.0,0.023,0.0,0.024,0.008,0.032,0.018,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036,0.0,0.0,0.0,0.0,0.0
on,0.294,0.108,0.022,0.068,0.022,0.052,0.012,0.098,0.0,0.0,0.123,0.0,0.022,0.0,0.123,0.0,0.039,0.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
for,0.104,0.021,0.022,0.279,0.009,0.138,0.06,0.075,0.0,0.068,0.012,0.0,0.069,0.0,0.0,0.073,0.069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
that,0.268,0.147,0.041,0.031,0.11,0.131,0.0,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.131,0.074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
as,0.272,0.061,0.087,0.168,0.036,0.126,0.049,0.021,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065,0.0,0.0,0.0,0.0,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
