function_words,the,to,of,a,in,and,on,for,that,as,with,by,at,from,its,it,an,will,more,which,after,this,up,would,than,or,but,who,about,could,over,they,some,while,other,into,one,against,since,can,out,if,before,down,according,including,when,such,during,all
the,0.148,0.063,0.206,0.005,0.119,0.088,0.011,0.015,0.006,0.002,0.003,0.013,0.003,0.033,0.028,0.025,0.0,0.042,0.036,0.007,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.011,0.005,0.013,0.005,0.005,0.023,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.042,0.0,0.017,0.0,0.0
to,0.316,0.025,0.064,0.097,0.029,0.049,0.026,0.088,0.0,0.009,0.028,0.011,0.021,0.128,0.0,0.0,0.0,0.0,0.01,0.006,0.0,0.0,0.0,0.0,0.0,0.007,0.008,0.0,0.0,0.0,0.005,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.028,0.0,0.0,0.0,0.0,0.012,0.0,0.0
of,0.284,0.034,0.135,0.131,0.064,0.01,0.0,0.0,0.009,0.003,0.009,0.049,0.01,0.0,0.051,0.0,0.0,0.037,0.0,0.111,0.0,0.012,0.0,0.0,0.0,0.021,0.0,0.0,0.0,0.015,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a,0.121,0.126,0.209,0.0,0.0,0.006,0.059,0.152,0.0,0.028,0.119,0.0,0.0,0.0,0.0,0.0,0.0,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.012,0.0,0.0,0.0,0.089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038,0.0,0.0
in,0.296,0.085,0.024,0.098,0.038,0.01,0.0,0.03,0.01,0.011,0.106,0.011,0.0,0.023,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.065,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.034,0.011,0.0,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.0,0.046,0.0,0.014,0.0,0.0
and,0.219,0.114,0.061,0.03,0.031,0.031,0.115,0.045,0.0,0.031,0.0,0.0,0.0,0.055,0.152,0.0,0.0,0.0,0.055,0.0,0.004,0.0,0.0,0.0,0.013,0.012,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.005,0.0,0.0
on,0.43,0.108,0.165,0.027,0.0,0.0,0.0,0.064,0.0,0.0,0.0,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085,0.0,0.0,0.018,0.0,0.076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
for,0.149,0.183,0.295,0.168,0.0,0.022,0.0,0.0,0.0,0.0,0.084,0.0,0.0,0.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
that,0.445,0.073,0.0,0.0,0.148,0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.0,0.073,0.0,0.0,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.146,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
as,0.034,0.095,0.0,0.069,0.092,0.272,0.0,0.0,0.0,0.0,0.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.163,0.0,0.0,0.0,0.0,0.0,0.163,0.014,0.0,0.0,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
