function_words,the,to,of,a,in,and,on,for,that,as,with,by,at,from,its,it,an,will,more,which,after,this,up,would,than,or,but,who,about,could,over,they,some,while,other,into,one,against,since,can,out,if,before,down,according,including,when,such,during,all
the,0.118,0.117,0.13,0.061,0.115,0.076,0.0,0.012,0.045,0.01,0.017,0.017,0.0,0.047,0.02,0.028,0.021,0.0,0.0,0.028,0.0,0.021,0.008,0.0,0.0,0.023,0.0,0.0,0.0,0.002,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.015,0.015,0.0,0.0
to,0.269,0.097,0.005,0.012,0.105,0.071,0.036,0.043,0.072,0.0,0.0,0.0,0.0,0.0,0.056,0.035,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.0,0.036,0.0,0.059,0.0,0.0,0.0,0.02,0.0,0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.005,0.0,0.0,0.0
of,0.345,0.074,0.02,0.04,0.047,0.086,0.005,0.0,0.054,0.053,0.0,0.03,0.0,0.04,0.053,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.013,0.0,0.0,0.047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.0,0.0,0.0,0.0,0.017,0.0,0.053,0.0,0.0
a,0.171,0.084,0.247,0.038,0.159,0.043,0.009,0.0,0.01,0.038,0.016,0.0,0.0,0.007,0.0,0.0,0.007,0.0,0.068,0.0,0.0,0.0,0.009,0.0,0.0,0.029,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.031,0.0,0.005,0.0
in,0.493,0.098,0.057,0.043,0.056,0.079,0.0,0.007,0.012,0.003,0.016,0.028,0.0,0.0,0.037,0.012,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.016,0.0,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.0,0.0
and,0.258,0.244,0.032,0.103,0.119,0.007,0.0,0.0,0.021,0.012,0.012,0.054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037,0.054,0.0,0.0,0.0,0.0
on,0.334,0.0,0.0,0.111,0.082,0.0,0.0,0.0,0.011,0.063,0.0,0.026,0.0,0.02,0.111,0.047,0.063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.084,0.0
for,0.356,0.0,0.027,0.0,0.231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065,0.0,0.0,0.0
that,0.264,0.127,0.095,0.097,0.01,0.087,0.0,0.0,0.017,0.0,0.0,0.0,0.0,0.017,0.031,0.007,0.013,0.0,0.0,0.041,0.0,0.0,0.031,0.0,0.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055,0.0,0.0,0.0,0.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
as,0.16,0.044,0.025,0.202,0.12,0.014,0.078,0.0,0.0,0.0,0.0,0.0,0.0,0.155,0.018,0.184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
with,0.645,0.0,0.0,0.043,0.0,0.0,0.101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
by,0.027,0.201,0.0,0.0,0.035,0.131,0.035,0.0,0.348,0.0,0.0,0.047,0.0,0.112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
at,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
from,0.161,0.028,0.099,0.153,0.123,0.154,0.0,0.0,0.0,0.033,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.066,0.0,0.0,0.0,0.066,0.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066,0.0,0.0,0.0
its,0.18,0.0,0.07,0.1,0.165,0.0,0.0,0.0,0.0,0.267,0.0,0.0,0.0,0.042,0.0,0.157,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
