function_words,the,to,of,a,in,and,on,for,that,as,with,by,at,from,its,it,an,will,more,which,after,this,up,would,than,or,but,who,about,could,over,they,some,while,other,into,one,against,since,can,out,if,before,down,according,including,when,such,during,all
the,0.119,0.08,0.095,0.09,0.095,0.023,0.006,0.01,0.073,0.0,0.028,0.034,0.029,0.021,0.004,0.0,0.0,0.0,0.0,0.098,0.0,0.003,0.0,0.055,0.016,0.0,0.016,0.006,0.0,0.049,0.0,0.018,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.008,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0
to,0.268,0.143,0.029,0.031,0.147,0.011,0.041,0.011,0.0,0.002,0.0,0.098,0.0,0.018,0.0,0.019,0.026,0.003,0.0,0.024,0.0,0.014,0.0,0.0,0.009,0.008,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038,0.005,0.025,0.0,0.0,0.0,0.0,0.0,0.0
of,0.366,0.15,0.0,0.0,0.052,0.131,0.0,0.0,0.03,0.0,0.079,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.03,0.014,0.0,0.005,0.0,0.0,0.013,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053,0.0,0.0,0.0,0.0,0.0
a,0.123,0.169,0.154,0.054,0.141,0.011,0.036,0.0,0.006,0.0,0.0,0.0,0.015,0.048,0.059,0.0,0.011,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.095,0.0,0.0,0.0,0.0,0.0,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0
in,0.221,0.121,0.062,0.197,0.015,0.079,0.023,0.04,0.0,0.0,0.0,0.0,0.014,0.0,0.01,0.0,0.014,0.032,0.008,0.01,0.0,0.058,0.0,0.0,0.0,0.043,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.014,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0
and,0.029,0.261,0.15,0.0,0.011,0.107,0.034,0.081,0.019,0.0,0.0,0.0,0.108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046,0.0,0.108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046,0.0,0.0,0.0,0.0,0.0
on,0.14,0.0,0.0,0.0,0.0,0.0,0.144,0.189,0.256,0.0,0.0,0.0,0.0,0.0,0.192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,0.0,0.0,0.0,0.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
for,0.45,0.231,0.0,0.034,0.0,0.099,0.0,0.078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
that,0.305,0.077,0.014,0.183,0.111,0.0,0.0,0.059,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.0,0.014,0.0,0.0,0.0,0.0,0.025,0.0,0.059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
as,0.244,0.0,0.17,0.0,0.0,0.0,0.127,0.0,0.0,0.436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
with,0.222,0.329,0.053,0.0,0.045,0.188,0.0,0.0,0.0,0.0,0.0,0.141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
