function_words,the,to,of,a,in,and,on,for,that,as,with,by,at,from,its,it,an,will,more,which,after,this,up,would,than,or,but,who,about,could,over,they,some,while,other,into,one,against,since,can,out,if,before,down,according,including,when,such,during,all
the,0.062,0.184,0.045,0.095,0.067,0.088,0.056,0.003,0.0,0.021,0.0,0.071,0.074,0.0,0.01,0.0,0.0,0.0,0.0,0.014,0.046,0.032,0.032,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042,0.006,0.0,0.018,0.0,0.0,0.018,0.0,0.0,0.0,0.0,0.0,0.0
to,0.168,0.019,0.0,0.208,0.034,0.0,0.113,0.0,0.0,0.057,0.0,0.0,0.03,0.059,0.049,0.0,0.067,0.0,0.0,0.0,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.0,0.0,0.053,0.0,0.0,0.0,0.0,0.022,0.028,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
of,0.096,0.174,0.0,0.285,0.06,0.0,0.0,0.06,0.0,0.107,0.0,0.0,0.0,0.208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a,0.142,0.031,0.038,0.068,0.135,0.115,0.028,0.037,0.0,0.064,0.016,0.021,0.0,0.012,0.0,0.0,0.007,0.0,0.006,0.0,0.019,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.004,0.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.077,0.0,0.028,0.0,0.0,0.056,0.028,0.0,0.0,0.0,0.0,0.0,0.0
in,0.423,0.026,0.041,0.125,0.022,0.096,0.121,0.0,0.0,0.0,0.0,0.026,0.0,0.046,0.015,0.0,0.0,0.0,0.0,0.0,0.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
and,0.262,0.082,0.008,0.248,0.125,0.035,0.026,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071,0.0,0.0,0.03,0.035,0.0,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
on,0.205,0.0,0.0,0.331,0.023,0.032,0.123,0.0,0.0,0.064,0.0,0.0,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082,0.0,0.0,0.0,0.0,0.0,0.036,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
for,0.224,0.04,0.0,0.446,0.0,0.071,0.095,0.0,0.0,0.0,0.0,0.0,0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0
that,0.276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.132,0.0,0.417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
as,0.131,0.286,0.234,0.0,0.0,0.0,0.0,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
