function_words,the,to,of,a,in,and,on,for,that,as,with,by,at,from,its,it,an,will,more,which,after,this,up,would,than,or,but,who,about,could,over,they,some,while,other,into,one,against,since,can,out,if,before,down,according,including,when,such,during,all
the,0.117,0.115,0.234,0.037,0.029,0.083,0.036,0.017,0.004,0.049,0.014,0.0,0.017,0.012,0.028,0.003,0.01,0.08,0.026,0.002,0.003,0.026,0.0,0.024,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.005,0.0,0.01,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
to,0.187,0.051,0.037,0.069,0.084,0.115,0.0,0.013,0.023,0.028,0.054,0.0,0.031,0.005,0.059,0.0,0.021,0.013,0.031,0.04,0.0,0.013,0.0,0.007,0.0,0.0,0.013,0.0,0.0,0.03,0.003,0.007,0.007,0.0,0.023,0.031,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
of,0.208,0.063,0.04,0.14,0.064,0.136,0.0,0.035,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.017,0.013,0.0,0.013,0.084,0.0,0.017,0.01,0.0,0.03,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.018,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054
a,0.011,0.139,0.0,0.026,0.309,0.026,0.035,0.131,0.084,0.035,0.0,0.0,0.0,0.0,0.0,0.063,0.008,0.0,0.0,0.015,0.0,0.118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
in,0.219,0.027,0.057,0.145,0.048,0.036,0.0,0.037,0.0,0.007,0.004,0.015,0.034,0.0,0.049,0.0,0.164,0.0,0.005,0.037,0.0,0.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0
and,0.105,0.021,0.058,0.01,0.112,0.066,0.003,0.051,0.004,0.011,0.015,0.0,0.014,0.006,0.041,0.019,0.035,0.071,0.08,0.0,0.0,0.0,0.0,0.0,0.019,0.0,0.019,0.0,0.0,0.0,0.006,0.01,0.033,0.0,0.137,0.006,0.0,0.0,0.008,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.019
on,0.155,0.037,0.0,0.155,0.065,0.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.155,0.116,0.0,0.103,0.0,0.0,0.0,0.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
for,0.233,0.0,0.0,0.098,0.047,0.185,0.0,0.05,0.047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.0,0.0,0.0,0.0,0.0,0.083,0.0,0.083,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
that,0.029,0.068,0.029,0.022,0.09,0.166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
as,0.128,0.163,0.05,0.147,0.016,0.021,0.0,0.021,0.012,0.012,0.038,0.0,0.0,0.0,0.0,0.0,0.012,0.089,0.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.0
