function_words,the,to,of,a,in,and,on,for,that,as,with,by,at,from,its,it,an,will,more,which,after,this,up,would,than,or,but,who,about,could,over,they,some,while,other,into,one,against,since,can,out,if,before,down,according,including,when,such,during,all
the,0.08,0.083,0.132,0.078,0.05,0.106,0.028,0.005,0.019,0.0,0.021,0.021,0.021,0.003,0.009,0.016,0.0,0.06,0.0,0.007,0.005,0.021,0.009,0.0,0.009,0.015,0.0,0.0,0.0,0.0,0.037,0.0,0.009,0.024,0.0,0.016,0.0,0.0,0.029,0.021,0.0,0.009,0.002,0.0,0.005,0.014,0.037,0.0,0.004,0.0
to,0.093,0.032,0.063,0.269,0.111,0.033,0.036,0.006,0.005,0.022,0.019,0.039,0.07,0.009,0.027,0.0,0.0,0.0,0.0,0.02,0.0,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.051,0.0,0.0,0.0,0.0,0.022,0.0,0.027,0.0,0.0,0.005,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0
of,0.502,0.015,0.052,0.081,0.033,0.064,0.056,0.036,0.0,0.0,0.0,0.011,0.036,0.048,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.0,0.0,0.0,0.0
a,0.139,0.021,0.165,0.025,0.153,0.053,0.034,0.041,0.0,0.01,0.01,0.025,0.031,0.018,0.003,0.0,0.0,0.006,0.0,0.031,0.044,0.0,0.0,0.0,0.021,0.018,0.0,0.0,0.0,0.036,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.039,0.0,0.0,0.0,0.031,0.044,0.0,0.0,0.0,0.0,0.0,0.0
in,0.327,0.064,0.049,0.111,0.03,0.043,0.036,0.016,0.025,0.016,0.016,0.005,0.004,0.028,0.0,0.0,0.0,0.025,0.0,0.021,0.0,0.0,0.0,0.0,0.021,0.021,0.0,0.0,0.037,0.037,0.0,0.0,0.037,0.003,0.0,0.005,0.0,0.0,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
and,0.089,0.125,0.02,0.122,0.108,0.011,0.034,0.0,0.07,0.015,0.039,0.035,0.0,0.0,0.062,0.0,0.0,0.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.081,0.015,0.0,0.0,0.0
on,0.117,0.194,0.066,0.043,0.084,0.04,0.0,0.066,0.017,0.007,0.054,0.03,0.013,0.0,0.0,0.017,0.0,0.0,0.0,0.0,0.054,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.0,0.03,0.0,0.081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.007,0.0,0.0,0.0
for,0.322,0.019,0.033,0.0,0.0,0.019,0.195,0.0,0.0,0.078,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.0,0.139,0.078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078,0.0,0.0,0.0,0.0,0.0,0.0
that,0.05,0.135,0.024,0.256,0.144,0.014,0.076,0.0,0.0,0.0,0.0,0.076,0.0,0.076,0.0,0.0,0.0,0.135,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
as,0.271,0.267,0.271,0.02,0.048,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.048,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
with,0.341,0.042,0.192,0.032,0.145,0.0,0.018,0.0,0.075,0.0,0.0,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
by,0.092,0.252,0.0,0.243,0.247,0.0,0.0,0.0,0.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
