function_words,the,to,of,a,in,and,on,for,that,as,with,by,at,from,its,it,an,will,more,which,after,this,up,would,than,or,but,who,about,could,over,they,some,while,other,into,one,against,since,can,out,if,before,down,according,including,when,such,during,all
the,0.11,0.081,0.238,0.063,0.043,0.064,0.0,0.073,0.002,0.052,0.0,0.036,0.008,0.017,0.055,0.0,0.0,0.0,0.007,0.0,0.0,0.027,0.027,0.0,0.0,0.015,0.036,0.0,0.0,0.0,0.0,0.015,0.027,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
to,0.274,0.038,0.119,0.1,0.0,0.157,0.0,0.017,0.023,0.036,0.0,0.019,0.045,0.036,0.018,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.026,0.0,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
of,0.144,0.132,0.02,0.149,0.035,0.054,0.013,0.004,0.005,0.046,0.013,0.02,0.0,0.019,0.117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.074,0.013,0.098,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0
a,0.049,0.153,0.126,0.102,0.12,0.0,0.013,0.0,0.011,0.063,0.0,0.133,0.0,0.036,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064,0.0,0.024,0.011,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0
in,0.29,0.048,0.098,0.247,0.036,0.004,0.0,0.0,0.0,0.076,0.0,0.109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.037,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
and,0.055,0.058,0.202,0.138,0.0,0.064,0.0,0.0,0.0,0.024,0.0,0.0,0.0,0.09,0.215,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061,0.0
on,0.094,0.144,0.16,0.032,0.043,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.022,0.136,0.0,0.242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091,0.0,0.0,0.0,0.0,0.0
for,0.388,0.0,0.145,0.0,0.0,0.135,0.0,0.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.164,0.0,0.0,0.0,0.0,0.0,0.0,0.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
that,0.432,0.017,0.0,0.03,0.0,0.017,0.0,0.133,0.0,0.0,0.0,0.0,0.0,0.0,0.144,0.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
as,0.179,0.095,0.14,0.17,0.0,0.102,0.0,0.0,0.0,0.0,0.0,0.017,0.0,0.0,0.076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054,0.0,0.0,0.0,0.0,0.0,0.095,0.072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
