function_words,the,to,of,a,in,and,on,for,that,as,with,by,at,from,its,it,an,will,more,which,after,this,up,would,than,or,but,who,about,could,over,they,some,while,other,into,one,against,since,can,out,if,before,down,according,including,when,such,during,all
the,0.141,0.088,0.1,0.032,0.089,0.074,0.024,0.04,0.003,0.063,0.028,0.0,0.027,0.0,0.02,0.079,0.015,0.005,0.014,0.0,0.021,0.011,0.0,0.027,0.015,0.0,0.0,0.0,0.031,0.0,0.004,0.0,0.0,0.018,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.02,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
to,0.149,0.026,0.103,0.146,0.108,0.066,0.048,0.012,0.0,0.006,0.011,0.018,0.03,0.019,0.083,0.053,0.004,0.0,0.039,0.0,0.003,0.0,0.0,0.0,0.029,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.003,0.006,0.0,0.0,0.019,0.0,0.0,0.0,0.0
of,0.207,0.074,0.0,0.068,0.018,0.045,0.05,0.077,0.0,0.029,0.005,0.0,0.012,0.0,0.081,0.05,0.0,0.022,0.138,0.077,0.029,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a,0.074,0.03,0.079,0.0,0.32,0.048,0.113,0.029,0.026,0.033,0.0,0.0,0.034,0.0,0.0,0.025,0.0,0.0,0.069,0.0,0.034,0.019,0.0,0.008,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.0
in,0.256,0.04,0.051,0.165,0.023,0.066,0.033,0.047,0.013,0.048,0.007,0.023,0.0,0.0,0.029,0.04,0.026,0.0,0.051,0.0,0.0,0.0,0.0,0.0,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0
and,0.21,0.094,0.004,0.063,0.061,0.039,0.077,0.024,0.058,0.071,0.037,0.01,0.0,0.0,0.052,0.023,0.033,0.0,0.0,0.0,0.062,0.0,0.0,0.014,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.0,0.025,0.006,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0
on,0.161,0.119,0.025,0.095,0.079,0.138,0.0,0.06,0.0,0.05,0.081,0.0,0.007,0.01,0.023,0.064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.041,0.0,0.0,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0
for,0.144,0.076,0.076,0.204,0.036,0.0,0.306,0.081,0.076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
that,0.616,0.232,0.0,0.0,0.153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
as,0.14,0.061,0.073,0.091,0.015,0.0,0.0,0.035,0.0,0.062,0.0,0.0,0.0,0.026,0.0,0.137,0.0,0.041,0.057,0.0,0.011,0.0,0.0,0.0,0.008,0.0,0.0,0.054,0.072,0.0,0.0,0.082,0.0,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
