function_words,the,to,of,a,in,and,on,for,that,as,with,by,at,from,its,it,an,will,more,which,after,this,up,would,than,or,but,who,about,could,over,they,some,while,other,into,one,against,since,can,out,if,before,down,according,including,when,such,during,all
the,0.157,0.131,0.208,0.057,0.007,0.123,0.005,0.006,0.008,0.017,0.0,0.0,0.0,0.005,0.023,0.004,0.019,0.008,0.003,0.036,0.019,0.022,0.0,0.028,0.002,0.017,0.0,0.034,0.008,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
to,0.295,0.05,0.03,0.058,0.083,0.079,0.044,0.003,0.003,0.047,0.0,0.033,0.0,0.009,0.0,0.0,0.022,0.0,0.039,0.017,0.0,0.017,0.0,0.021,0.029,0.0,0.044,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.044,0.0,0.0,0.007,0.0,0.013,0.0
of,0.397,0.027,0.073,0.161,0.003,0.061,0.005,0.01,0.025,0.021,0.0,0.0,0.0,0.005,0.0,0.031,0.0,0.0,0.0,0.026,0.003,0.005,0.0,0.04,0.0,0.0,0.0,0.074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.0,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a,0.029,0.11,0.095,0.076,0.046,0.108,0.061,0.068,0.042,0.0,0.012,0.0,0.058,0.009,0.0,0.0,0.0,0.0,0.0,0.004,0.039,0.0,0.0,0.0,0.0,0.0,0.0,0.178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,0.0,0.0,0.0,0.0,0.022,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.007,0.0
in,0.162,0.008,0.09,0.402,0.0,0.055,0.0,0.0,0.0,0.065,0.0,0.014,0.0,0.024,0.0,0.0,0.033,0.0,0.0,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
and,0.198,0.228,0.104,0.177,0.0,0.0,0.0,0.0,0.044,0.0,0.0,0.0,0.089,0.0,0.0,0.0,0.016,0.033,0.0,0.0,0.0,0.0,0.0,0.014,0.0,0.021,0.0,0.063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
on,0.506,0.019,0.185,0.132,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
for,0.0,0.49,0.058,0.044,0.227,0.103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078,0.0
that,0.1,0.25,0.039,0.166,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0
as,0.117,0.029,0.23,0.239,0.049,0.055,0.0,0.0,0.0,0.036,0.0,0.0,0.031,0.065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
