function_words,the,to,of,a,in,and,on,for,that,as,with,by,at,from,its,it,an,will,more,which,after,this,up,would,than,or,but,who,about,could,over,they,some,while,other,into,one,against,since,can,out,if,before,down,according,including,when,such,during,all
the,0.056,0.034,0.223,0.16,0.145,0.107,0.0,0.014,0.017,0.014,0.0,0.046,0.042,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.0,0.013,0.0,0.0,0.0,0.0,0.007,0.026,0.0,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0
to,0.413,0.036,0.015,0.187,0.15,0.041,0.0,0.0,0.006,0.027,0.0,0.04,0.007,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.004,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
of,0.367,0.037,0.075,0.249,0.108,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.024,0.0,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.018,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.0,0.0,0.0,0.0
a,0.189,0.16,0.135,0.048,0.088,0.038,0.008,0.036,0.087,0.0,0.024,0.004,0.004,0.0,0.0,0.0,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.048,0.0,0.0,0.0,0.0,0.01,0.0,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
in,0.052,0.1,0.005,0.549,0.027,0.0,0.0,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.0,0.0,0.04,0.0,0.0,0.008,0.0,0.0,0.011,0.0,0.04,0.034,0.0,0.0,0.0,0.0,0.0,0.081,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
and,0.035,0.119,0.101,0.321,0.134,0.0,0.015,0.0,0.071,0.0,0.006,0.0,0.0,0.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.036,0.0,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
on,0.244,0.0,0.218,0.265,0.094,0.039,0.0,0.0,0.0,0.0,0.061,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0
for,0.625,0.029,0.0,0.0,0.0,0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
that,0.175,0.393,0.0,0.076,0.172,0.0,0.0,0.0,0.067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
as,0.078,0.0,0.0,0.445,0.156,0.0,0.0,0.0,0.137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
