function_words,the,to,of,a,in,and,on,for,that,as,with,by,at,from,its,it,an,will,more,which,after,this,up,would,than,or,but,who,about,could,over,they,some,while,other,into,one,against,since,can,out,if,before,down,according,including,when,such,during,all
the,0.133,0.0,0.102,0.105,0.086,0.028,0.045,0.026,0.053,0.026,0.045,0.078,0.011,0.0,0.0,0.032,0.0,0.069,0.0,0.0,0.0,0.061,0.0,0.0,0.0,0.034,0.0,0.017,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0
to,0.116,0.154,0.0,0.101,0.21,0.098,0.0,0.051,0.024,0.0,0.0,0.03,0.012,0.029,0.0,0.156,0.0,0.0,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
of,0.502,0.0,0.0,0.047,0.0,0.021,0.0,0.03,0.0,0.0,0.0,0.02,0.015,0.0,0.215,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.0,0.0,0.04,0.009,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.0
a,0.121,0.054,0.0,0.027,0.101,0.101,0.088,0.0,0.0,0.0,0.0,0.114,0.138,0.057,0.0,0.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
in,0.387,0.021,0.077,0.257,0.0,0.0,0.0,0.0,0.049,0.0,0.0,0.0,0.048,0.077,0.0,0.037,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
and,0.013,0.163,0.004,0.0,0.126,0.055,0.045,0.114,0.0,0.0,0.0,0.017,0.0,0.0,0.106,0.13,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.079,0.0,0.0,0.0,0.0,0.0,0.0,0.106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
on,0.235,0.118,0.042,0.235,0.0,0.05,0.0,0.037,0.0,0.0,0.0,0.006,0.0,0.0,0.031,0.0,0.0,0.0,0.146,0.0,0.0,0.0,0.0,0.0,0.099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
for,0.439,0.0,0.013,0.0,0.023,0.218,0.0,0.0,0.0,0.0,0.0,0.055,0.0,0.0,0.0,0.123,0.0,0.0,0.129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
that,0.221,0.0,0.253,0.0,0.0,0.013,0.0,0.03,0.0,0.022,0.0,0.0,0.011,0.0,0.063,0.168,0.0,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.112,0.0,0.0,0.0,0.0,0.0,0.053,0.0,0.0,0.0
as,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
