function_words,the,to,of,a,in,and,on,for,that,as,with,by,at,from,its,it,an,will,more,which,after,this,up,would,than,or,but,who,about,could,over,they,some,while,other,into,one,against,since,can,out,if,before,down,according,including,when,such,during,all
the,0.099,0.087,0.193,0.065,0.096,0.127,0.002,0.031,0.02,0.0,0.012,0.026,0.009,0.014,0.051,0.033,0.004,0.005,0.0,0.033,0.0,0.002,0.0,0.0,0.0,0.012,0.0,0.016,0.0,0.0,0.012,0.016,0.0,0.0,0.0,0.0,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
to,0.217,0.074,0.008,0.148,0.034,0.077,0.038,0.048,0.0,0.004,0.066,0.0,0.032,0.0,0.066,0.039,0.038,0.0,0.004,0.0,0.0,0.026,0.0,0.004,0.0,0.0,0.0,0.018,0.0,0.0,0.008,0.0,0.0,0.0,0.032,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.006,0.0,0.0
of,0.368,0.052,0.017,0.123,0.084,0.058,0.025,0.017,0.013,0.0,0.017,0.0,0.007,0.03,0.101,0.007,0.0,0.005,0.0,0.026,0.0,0.0,0.013,0.03,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a,0.158,0.08,0.084,0.06,0.068,0.046,0.028,0.122,0.005,0.0,0.095,0.0,0.038,0.0,0.004,0.03,0.0,0.0,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049,0.008,0.011,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.003,0.027,0.0
in,0.229,0.075,0.069,0.123,0.049,0.04,0.028,0.065,0.022,0.037,0.064,0.0,0.008,0.006,0.037,0.014,0.002,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.039,0.0,0.0,0.0,0.032,0.0,0.002,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.018,0.0,0.0
and,0.103,0.166,0.048,0.067,0.061,0.09,0.0,0.031,0.024,0.0,0.062,0.006,0.025,0.0,0.118,0.0,0.042,0.0,0.006,0.056,0.0,0.024,0.0,0.013,0.0,0.0,0.0,0.0,0.031,0.0,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
on,0.324,0.183,0.154,0.103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
for,0.271,0.081,0.077,0.134,0.081,0.087,0.0,0.029,0.0,0.0,0.042,0.0,0.005,0.0,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.092,0.009,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
that,0.343,0.231,0.122,0.0,0.187,0.0,0.0,0.033,0.0,0.0,0.0,0.059,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
as,0.054,0.0,0.0,0.229,0.226,0.119,0.0,0.129,0.0,0.171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
with,0.291,0.044,0.038,0.157,0.0,0.106,0.029,0.057,0.0,0.0,0.005,0.029,0.051,0.0,0.054,0.0,0.0,0.0,0.051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
by,0.628,0.0,0.249,0.0,0.079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
at,0.335,0.0,0.098,0.275,0.098,0.052,0.013,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.032,0.0,0.0,0.0,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042,0.0,0.0,0.0
from,0.0,0.0,0.0,0.074,0.132,0.0,0.0,0.063,0.0,0.0,0.0,0.0,0.0,0.0,0.283,0.15,0.0,0.0,0.0,0.199,0.0,0.0,0.0,0.0,0.0,0.063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
