function_words,the,to,of,a,in,and,on,for,that,as,with,by,at,from,its,it,an,will,more,which,after,this,up,would,than,or,but,who,about,could,over,they,some,while,other,into,one,against,since,can,out,if,before,down,according,including,when,such,during,all
the,0.138,0.132,0.145,0.088,0.04,0.118,0.017,0.01,0.037,0.013,0.015,0.005,0.011,0.002,0.0,0.0,0.01,0.006,0.024,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.007,0.023,0.0,0.015,0.011,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.006,0.006,0.0,0.0,0.046,0.0,0.009,0.0,0.0,0.011
to,0.226,0.035,0.043,0.235,0.057,0.045,0.069,0.02,0.029,0.0,0.066,0.028,0.014,0.004,0.0,0.0,0.033,0.0,0.007,0.0,0.002,0.002,0.0,0.0,0.0,0.0,0.0,0.025,0.012,0.002,0.0,0.0,0.0,0.0,0.003,0.002,0.0,0.0,0.0,0.0,0.016,0.012,0.0,0.0,0.002,0.0,0.0,0.0,0.008,0.0
of,0.318,0.078,0.004,0.0,0.0,0.128,0.0,0.043,0.042,0.0,0.0,0.0,0.083,0.0,0.0,0.0,0.065,0.0,0.081,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.043,0.0,0.056,0.0,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0,0.0,0.018,0.0
a,0.165,0.037,0.094,0.013,0.059,0.083,0.038,0.0,0.087,0.016,0.129,0.005,0.037,0.012,0.0,0.0,0.026,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.0,0.0,0.004,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.016,0.0,0.044,0.0,0.063,0.0
in,0.147,0.074,0.054,0.093,0.012,0.137,0.025,0.027,0.049,0.043,0.0,0.012,0.0,0.027,0.0,0.027,0.0,0.0,0.0,0.0,0.065,0.037,0.0,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.015,0.0,0.049,0.065
and,0.176,0.063,0.017,0.061,0.036,0.03,0.003,0.051,0.099,0.0,0.005,0.015,0.051,0.022,0.0,0.0,0.035,0.025,0.035,0.0,0.0,0.0,0.059,0.0,0.0,0.006,0.0,0.0,0.003,0.027,0.0,0.005,0.015,0.0,0.062,0.0,0.0,0.0,0.0,0.0,0.033,0.0,0.0,0.0,0.041,0.0,0.0,0.0,0.02,0.004
on,0.396,0.05,0.021,0.028,0.025,0.132,0.021,0.038,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.067,0.0,0.0,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.047,0.0,0.0,0.0
for,0.387,0.133,0.0,0.079,0.0,0.071,0.0,0.0,0.03,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.129,0.0,0.0,0.0,0.03,0.0
that,0.189,0.109,0.036,0.1,0.011,0.139,0.056,0.0,0.0,0.0,0.0,0.0,0.048,0.0,0.0,0.0,0.02,0.106,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.085,0.0,0.036,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0
as,0.0,0.154,0.0,0.049,0.0,0.0,0.0,0.087,0.0,0.351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.154,0.0,0.0,0.0,0.0,0.0,0.206,0.0,0.0,0.0,0.0,0.0
with,0.628,0.051,0.0,0.038,0.0,0.148,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
by,0.52,0.053,0.293,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
at,0.111,0.085,0.0,0.022,0.0,0.21,0.093,0.0,0.039,0.0,0.0,0.0,0.052,0.115,0.0,0.0,0.0,0.07,0.029,0.0,0.0,0.0,0.048,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.092,0.0,0.0,0.0,0.0,0.0
