function_words,the,to,of,a,in,and,on,for,that,as,with,by,at,from,its,it,an,will,more,which,after,this,up,would,than,or,but,who,about,could,over,they,some,while,other,into,one,against,since,can,out,if,before,down,according,including,when,such,during,all
the,0.128,0.094,0.155,0.05,0.057,0.062,0.011,0.047,0.013,0.053,0.0,0.037,0.005,0.006,0.0,0.015,0.017,0.035,0.026,0.0,0.0,0.021,0.009,0.02,0.0,0.0,0.018,0.0,0.0,0.005,0.0,0.013,0.028,0.0,0.0,0.0,0.0,0.0,0.035,0.0,0.0,0.024,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0
to,0.167,0.068,0.092,0.022,0.063,0.013,0.16,0.0,0.0,0.03,0.0,0.0,0.015,0.054,0.0,0.027,0.027,0.0,0.054,0.0,0.0,0.0,0.017,0.0,0.0,0.0,0.003,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.022,0.029,0.0,0.054,0.006,0.0,0.0,0.035,0.007,0.0,0.0,0.0
of,0.268,0.095,0.009,0.006,0.085,0.112,0.0,0.043,0.024,0.0,0.0,0.0,0.065,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.087,0.004,0.0,0.0,0.032,0.014,0.115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a,0.082,0.038,0.046,0.0,0.166,0.101,0.102,0.034,0.0,0.014,0.0,0.107,0.0,0.0,0.0,0.0,0.0,0.0,0.172,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.091,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
in,0.28,0.057,0.04,0.167,0.05,0.054,0.009,0.0,0.048,0.029,0.0,0.008,0.003,0.0,0.0,0.0,0.0,0.011,0.015,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.027,0.0,0.0,0.02,0.0,0.071,0.0,0.0,0.0,0.0,0.02,0.0,0.057,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
and,0.274,0.037,0.012,0.078,0.025,0.059,0.129,0.0,0.019,0.0,0.0,0.044,0.0,0.0,0.0,0.006,0.0,0.0,0.313,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
on,0.27,0.0,0.233,0.219,0.016,0.077,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.082,0.061,0.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
for,0.115,0.105,0.012,0.2,0.0,0.109,0.0,0.007,0.0,0.052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.0,0.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
that,0.151,0.178,0.03,0.221,0.026,0.017,0.034,0.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.073,0.017,0.0,0.026,0.0,0.0,0.0,0.041,0.109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0
as,0.369,0.038,0.046,0.051,0.122,0.014,0.0,0.026,0.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
