function_words,the,to,of,a,in,and,on,for,that,as,with,by,at,from,its,it,an,will,more,which,after,this,up,would,than,or,but,who,about,could,over,they,some,while,other,into,one,against,since,can,out,if,before,down,according,including,when,such,during,all
the,0.149,0.096,0.167,0.064,0.002,0.091,0.041,0.053,0.0,0.0,0.042,0.038,0.025,0.02,0.009,0.0,0.0,0.018,0.0,0.035,0.0,0.016,0.0,0.0,0.0,0.021,0.0,0.018,0.012,0.0,0.0,0.002,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049,0.0,0.0,0.0,0.018,0.0
to,0.283,0.038,0.025,0.15,0.038,0.024,0.005,0.03,0.0,0.003,0.048,0.023,0.017,0.086,0.0,0.0,0.04,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.017,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043,0.0,0.0,0.0,0.034,0.0
of,0.301,0.046,0.045,0.153,0.016,0.135,0.022,0.023,0.0,0.013,0.018,0.0,0.003,0.068,0.013,0.0,0.0,0.007,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.023,0.0,0.042,0.0,0.0,0.003,0.01,0.0,0.006,0.0,0.013,0.0,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0
a,0.092,0.07,0.174,0.043,0.086,0.044,0.0,0.067,0.0,0.065,0.029,0.0,0.029,0.019,0.0,0.0,0.025,0.0,0.007,0.029,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.052,0.0,0.0,0.062,0.012,0.0,0.0,0.0,0.015,0.0,0.012,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.022,0.0,0.0,0.019,0.0
in,0.355,0.039,0.137,0.048,0.008,0.167,0.014,0.02,0.0,0.033,0.0,0.0,0.0,0.011,0.011,0.0,0.059,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.0,0.0,0.008,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.025,0.0,0.0
and,0.177,0.109,0.099,0.069,0.028,0.065,0.044,0.042,0.0,0.014,0.133,0.0,0.016,0.0,0.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.005,0.005,0.038,0.021,0.007,0.0,0.0,0.0,0.0,0.028,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0,0.0,0.0,0.0
on,0.204,0.057,0.114,0.144,0.018,0.008,0.032,0.0,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057,0.0,0.0,0.0,0.102,0.0,0.0,0.0,0.0,0.0,0.042,0.0,0.0,0.0,0.094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071,0.0,0.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
for,0.308,0.023,0.06,0.19,0.0,0.164,0.072,0.0,0.0,0.045,0.026,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.041,0.0,0.0,0.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0
that,0.0,0.0,0.0,0.429,0.0,0.0,0.0,0.0,0.0,0.0,0.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
as,0.009,0.069,0.151,0.175,0.065,0.048,0.0,0.065,0.0,0.049,0.0,0.0,0.0,0.036,0.0,0.0,0.0,0.0,0.064,0.0,0.0,0.0,0.0,0.0,0.048,0.0,0.0,0.065,0.0,0.0,0.027,0.0,0.0,0.0,0.0,0.0,0.115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0
