function_words,the,to,of,a,in,and,on,for,that,as,with,by,at,from,its,it,an,will,more,which,after,this,up,would,than,or,but,who,about,could,over,they,some,while,other,into,one,against,since,can,out,if,before,down,according,including,when,such,during,all
the,0.132,0.082,0.229,0.06,0.06,0.079,0.043,0.03,0.012,0.024,0.014,0.0,0.0,0.004,0.022,0.016,0.025,0.017,0.003,0.009,0.053,0.004,0.003,0.017,0.002,0.0,0.004,0.0,0.013,0.0,0.008,0.0,0.0,0.009,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.016,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
to,0.289,0.046,0.147,0.187,0.047,0.013,0.0,0.012,0.0,0.055,0.0,0.0,0.018,0.0,0.042,0.0,0.007,0.0,0.0,0.0,0.044,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.006,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
of,0.379,0.028,0.08,0.037,0.012,0.097,0.015,0.012,0.0,0.0,0.021,0.016,0.0,0.0,0.016,0.007,0.094,0.003,0.012,0.028,0.021,0.012,0.0,0.0,0.009,0.0,0.005,0.0,0.0,0.0,0.02,0.0,0.0,0.007,0.0,0.0,0.012,0.0,0.0,0.0,0.028,0.016,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0
a,0.187,0.021,0.301,0.007,0.194,0.007,0.013,0.0,0.056,0.028,0.0,0.0,0.031,0.018,0.006,0.0,0.0,0.0,0.0,0.0,0.042,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0,0.023,0.0
in,0.298,0.042,0.049,0.127,0.003,0.046,0.078,0.038,0.0,0.089,0.009,0.044,0.0,0.005,0.0,0.0,0.0,0.02,0.036,0.0,0.032,0.006,0.0,0.0,0.027,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
and,0.271,0.055,0.082,0.082,0.067,0.005,0.055,0.041,0.0,0.0,0.041,0.0,0.013,0.023,0.086,0.0,0.007,0.0,0.0,0.0,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.096,0.0,0.0,0.031,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
on,0.306,0.059,0.128,0.044,0.082,0.0,0.0,0.016,0.0,0.059,0.0,0.025,0.0,0.0,0.033,0.0,0.014,0.0,0.0,0.0,0.074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.0,0.0,0.059,0.0,0.045,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0
for,0.032,0.011,0.061,0.172,0.29,0.0,0.123,0.065,0.0,0.008,0.0,0.045,0.0,0.0,0.082,0.0,0.0,0.0,0.026,0.0,0.0,0.006,0.0,0.0,0.019,0.0,0.0,0.0,0.0,0.0,0.035,0.0,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
that,0.45,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.253,0.0
as,0.171,0.014,0.101,0.245,0.019,0.046,0.006,0.034,0.046,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.081,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.0
