function_words,the,to,of,a,in,and,on,for,that,as,with,by,at,from,its,it,an,will,more,which,after,this,up,would,than,or,but,who,about,could,over,they,some,while,other,into,one,against,since,can,out,if,before,down,according,including,when,such,during,all
the,0.146,0.033,0.144,0.003,0.081,0.063,0.041,0.027,0.037,0.004,0.068,0.0,0.0,0.015,0.0,0.078,0.01,0.055,0.0,0.0,0.017,0.0,0.0,0.031,0.0,0.0,0.057,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.051,0.0,0.0,0.0,0.0,0.0,0.0,0.031,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0
to,0.16,0.046,0.029,0.225,0.037,0.0,0.0,0.084,0.025,0.054,0.0,0.048,0.032,0.042,0.018,0.008,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.0,0.018,0.018,0.0,0.0,0.006,0.0,0.0,0.0,0.032,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063
of,0.274,0.017,0.055,0.025,0.125,0.073,0.0,0.013,0.0,0.0,0.084,0.025,0.034,0.005,0.08,0.023,0.0,0.009,0.0,0.0,0.066,0.019,0.0,0.0,0.0,0.0,0.016,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0
a,0.115,0.12,0.083,0.0,0.26,0.016,0.0,0.049,0.013,0.009,0.023,0.0,0.0,0.0,0.0,0.099,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.0,0.042,0.0,0.0,0.0,0.0,0.0,0.066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0
in,0.221,0.008,0.239,0.012,0.018,0.026,0.011,0.005,0.039,0.0,0.005,0.0,0.0,0.022,0.008,0.044,0.07,0.033,0.0,0.0,0.0,0.079,0.0,0.005,0.0,0.052,0.059,0.0,0.0,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
and,0.255,0.007,0.055,0.004,0.065,0.007,0.021,0.003,0.0,0.0,0.097,0.0,0.0,0.0,0.016,0.134,0.055,0.055,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.092,0.055,0.0,0.0,0.0,0.042,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
on,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
for,0.032,0.0,0.0,0.042,0.0,0.1,0.0,0.0,0.177,0.0,0.0,0.0,0.0,0.177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.266,0.0,0.0,0.0,0.133,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
that,0.317,0.144,0.0,0.036,0.0,0.0,0.0,0.031,0.0,0.0,0.0,0.0,0.0,0.031,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.073,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0
as,0.0,0.0,0.036,0.0,0.0,0.114,0.085,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.202,0.064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0
