function_words,the,to,of,a,in,and,on,for,that,as,with,by,at,from,its,it,an,will,more,which,after,this,up,would,than,or,but,who,about,could,over,they,some,while,other,into,one,against,since,can,out,if,before,down,according,including,when,such,during,all
the,0.145,0.085,0.146,0.087,0.087,0.072,0.039,0.035,0.027,0.017,0.011,0.0,0.01,0.007,0.033,0.007,0.0,0.012,0.0,0.006,0.023,0.009,0.015,0.002,0.0,0.003,0.009,0.0,0.02,0.018,0.012,0.0,0.012,0.002,0.0,0.002,0.0,0.016,0.004,0.0,0.0,0.0,0.012,0.01,0.0,0.0,0.0,0.0,0.001,0.009
to,0.353,0.0,0.023,0.136,0.065,0.087,0.041,0.0,0.111,0.013,0.031,0.0,0.0,0.0,0.0,0.0,0.055,0.0,0.0,0.0,0.006,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
of,0.359,0.015,0.057,0.109,0.167,0.028,0.074,0.0,0.0,0.0,0.017,0.0,0.054,0.0,0.0,0.019,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.004,0.0,0.007,0.0,0.039,0.0,0.0,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.005,0.0,0.0,0.0,0.0,0.0,0.0
a,0.199,0.022,0.14,0.051,0.133,0.05,0.089,0.0,0.019,0.046,0.022,0.027,0.0,0.0,0.013,0.0,0.0,0.0,0.078,0.0,0.005,0.0,0.0,0.0,0.033,0.0,0.005,0.0,0.004,0.0,0.013,0.0,0.003,0.0,0.0,0.0,0.0,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.0
in,0.323,0.028,0.065,0.249,0.072,0.107,0.003,0.0,0.005,0.017,0.0,0.02,0.012,0.0,0.0,0.0,0.0,0.01,0.002,0.0,0.02,0.03,0.0,0.0,0.01,0.0,0.018,0.0,0.0,0.002,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
and,0.373,0.029,0.088,0.03,0.109,0.006,0.064,0.014,0.055,0.043,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043,0.0,0.014,0.018,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
on,0.236,0.048,0.035,0.086,0.03,0.055,0.06,0.067,0.021,0.0,0.0,0.0,0.0,0.0,0.049,0.015,0.0,0.0,0.0,0.047,0.03,0.003,0.008,0.0,0.007,0.0,0.02,0.0,0.0,0.022,0.086,0.007,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.039,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0
for,0.401,0.032,0.01,0.18,0.05,0.075,0.063,0.024,0.024,0.006,0.0,0.0,0.0,0.0,0.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076,0.0,0.0,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
that,0.294,0.064,0.072,0.148,0.057,0.102,0.034,0.021,0.0,0.016,0.049,0.0,0.0,0.0,0.021,0.016,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
as,0.441,0.0,0.0,0.166,0.145,0.0,0.036,0.064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
with,0.276,0.073,0.058,0.386,0.097,0.013,0.097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
by,0.558,0.0,0.221,0.0,0.0,0.221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
at,0.384,0.0,0.169,0.063,0.244,0.0,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
from,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
its,0.377,0.085,0.0,0.048,0.064,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.151,0.151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
it,0.107,0.0,0.0,0.135,0.024,0.074,0.018,0.118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076,0.135,0.0,0.0,0.0,0.0,0.0,0.135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.179,0.0,0.0,0.0,0.0,0.0,0.0
an,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
will,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
more,0.177,0.0,0.0,0.123,0.162,0.0,0.052,0.0,0.0,0.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.342,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
which,0.434,0.244,0.077,0.0,0.244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
after,0.062,0.0,0.0,0.222,0.088,0.0,0.0,0.035,0.196,0.0,0.0,0.026,0.0,0.261,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
this,0.081,0.026,0.046,0.081,0.026,0.226,0.273,0.108,0.026,0.0,0.0,0.0,0.108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
up,0.176,0.0,0.0,0.024,0.0,0.076,0.032,0.101,0.0,0.0,0.0,0.0,0.0,0.032,0.042,0.0,0.0,0.0,0.0,0.0,0.057,0.134,0.0,0.0,0.0,0.0,0.0,0.0,0.179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.134,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
