function_words,the,to,of,a,in,and,on,for,that,as,with,by,at,from,its,it,an,will,more,which,after,this,up,would,than,or,but,who,about,could,over,they,some,while,other,into,one,against,since,can,out,if,before,down,according,including,when,such,during,all
the,0.048,0.125,0.016,0.089,0.06,0.26,0.022,0.0,0.013,0.003,0.0,0.038,0.015,0.129,0.0,0.0,0.0,0.007,0.009,0.04,0.0,0.013,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043,0.0,0.0,0.0,0.0,0.0
to,0.184,0.082,0.031,0.06,0.103,0.079,0.055,0.061,0.047,0.008,0.0,0.021,0.0,0.039,0.0,0.0,0.0,0.0,0.051,0.01,0.0,0.0,0.092,0.0,0.0,0.0,0.0,0.0,0.034,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032,0.002,0.0,0.0,0.0,0.0,0.0
of,0.128,0.053,0.154,0.03,0.013,0.241,0.011,0.011,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.094,0.0,0.0,0.02,0.0,0.0,0.0,0.032,0.0,0.0,0.0,0.0,0.111,0.0,0.0,0.0,0.0,0.027,0.0,0.0,0.0,0.0
a,0.057,0.384,0.0,0.0,0.178,0.0,0.046,0.0,0.0,0.0,0.01,0.0,0.103,0.054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.0,0.0,0.145,0.0,0.0,0.0,0.0,0.0
in,0.456,0.134,0.0,0.033,0.022,0.068,0.072,0.0,0.008,0.0,0.005,0.013,0.0,0.116,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.045,0.0,0.0,0.0,0.0,0.0
and,0.135,0.091,0.059,0.106,0.083,0.076,0.044,0.0,0.0,0.0,0.0,0.034,0.0,0.074,0.0,0.0,0.0,0.063,0.037,0.036,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.0,0.04,0.0,0.067,0.0,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0
on,0.45,0.325,0.0,0.02,0.01,0.109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
for,0.315,0.0,0.0,0.0,0.206,0.195,0.014,0.0,0.0,0.117,0.0,0.0,0.0,0.066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
that,0.058,0.183,0.0,0.0,0.387,0.0,0.0,0.077,0.0,0.191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
as,0.158,0.052,0.0,0.0,0.377,0.045,0.039,0.0,0.0,0.141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
