function_words,the,to,of,a,in,and,on,for,that,as,with,by,at,from,its,it,an,will,more,which,after,this,up,would,than,or,but,who,about,could,over,they,some,while,other,into,one,against,since,can,out,if,before,down,according,including,when,such,during,all
the,0.183,0.109,0.142,0.069,0.03,0.073,0.003,0.034,0.082,0.0,0.0,0.006,0.036,0.0,0.0,0.004,0.002,0.021,0.018,0.0,0.0,0.012,0.0,0.0,0.002,0.007,0.0,0.007,0.004,0.016,0.0,0.0,0.028,0.0,0.041,0.0,0.016,0.0,0.0,0.023,0.0,0.022,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0
to,0.185,0.055,0.073,0.12,0.074,0.088,0.006,0.006,0.043,0.008,0.0,0.026,0.019,0.0,0.006,0.006,0.026,0.0,0.011,0.0,0.0,0.0,0.053,0.0,0.0,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.066,0.0,0.035,0.0,0.015,0.0,0.0,0.008,0.0,0.0,0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0
of,0.353,0.035,0.0,0.073,0.022,0.058,0.0,0.062,0.118,0.0,0.0,0.0,0.094,0.0,0.083,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.02,0.0,0.0,0.0,0.026,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a,0.035,0.089,0.044,0.047,0.181,0.04,0.0,0.028,0.093,0.025,0.0,0.028,0.015,0.065,0.028,0.028,0.028,0.0,0.093,0.0,0.0,0.0,0.009,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.021,0.028,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.009,0.0,0.0,0.0,0.021,0.0,0.0,0.0
in,0.334,0.034,0.036,0.12,0.022,0.065,0.019,0.034,0.03,0.0,0.0,0.005,0.055,0.0,0.0,0.0,0.146,0.0,0.003,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.0,0.0,0.019,0.0,0.019,0.0,0.0,0.0,0.0,0.034,0.0,0.0,0.0
and,0.302,0.091,0.06,0.01,0.007,0.005,0.0,0.0,0.0,0.058,0.0,0.037,0.098,0.0,0.0,0.028,0.015,0.016,0.0,0.0,0.0,0.004,0.026,0.0,0.012,0.021,0.0,0.0,0.005,0.042,0.0,0.049,0.028,0.0,0.037,0.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0
on,0.402,0.061,0.061,0.019,0.0,0.015,0.0,0.0,0.244,0.0,0.026,0.0,0.0,0.0,0.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
for,0.265,0.217,0.084,0.217,0.0,0.114,0.0,0.0,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
that,0.166,0.103,0.005,0.077,0.036,0.02,0.006,0.0,0.0,0.0,0.02,0.025,0.006,0.0,0.0,0.128,0.0,0.048,0.035,0.0,0.0,0.015,0.0,0.048,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.048,0.0,0.011,0.0,0.0,0.051,0.0,0.0,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0
as,0.0,0.074,0.0,0.074,0.0,0.258,0.0,0.0,0.0,0.074,0.0,0.0,0.0,0.0,0.0,0.313,0.207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
