function_words,the,to,of,a,in,and,on,for,that,as,with,by,at,from,its,it,an,will,more,which,after,this,up,would,than,or,but,who,about,could,over,they,some,while,other,into,one,against,since,can,out,if,before,down,according,including,when,such,during,all
the,0.14,0.116,0.204,0.039,0.026,0.037,0.034,0.059,0.025,0.006,0.014,0.006,0.052,0.018,0.012,0.016,0.006,0.004,0.029,0.018,0.02,0.002,0.0,0.017,0.0,0.0,0.017,0.008,0.0,0.014,0.0,0.009,0.0,0.0,0.002,0.0,0.006,0.0,0.0,0.0,0.012,0.002,0.0,0.0,0.0,0.0,0.029,0.0,0.0,0.0
to,0.208,0.048,0.049,0.164,0.078,0.037,0.11,0.012,0.074,0.021,0.053,0.0,0.016,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.0,0.0,0.0,0.028,0.028,0.0,0.005,0.0,0.009,0.0,0.0,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
of,0.205,0.059,0.045,0.065,0.021,0.058,0.04,0.023,0.045,0.026,0.0,0.0,0.026,0.0,0.054,0.039,0.0,0.054,0.003,0.0,0.038,0.06,0.0,0.026,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.045,0.0,0.0,0.0
a,0.129,0.136,0.066,0.053,0.118,0.005,0.029,0.103,0.0,0.0,0.058,0.0,0.021,0.064,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.029,0.0,0.029,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.007,0.022,0.0,0.0,0.0,0.068,0.0,0.0,0.0,0.009,0.0,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0
in,0.305,0.033,0.031,0.131,0.013,0.042,0.0,0.059,0.021,0.074,0.03,0.0,0.006,0.057,0.0,0.02,0.0,0.006,0.0,0.0,0.039,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.048,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.036,0.015
and,0.24,0.121,0.0,0.155,0.017,0.04,0.01,0.104,0.0,0.0,0.094,0.0,0.04,0.007,0.0,0.054,0.0,0.0,0.0,0.0,0.072,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
on,0.32,0.031,0.007,0.286,0.042,0.018,0.031,0.106,0.0,0.0,0.018,0.0,0.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
for,0.298,0.111,0.056,0.132,0.072,0.0,0.026,0.0,0.01,0.0,0.041,0.0,0.044,0.004,0.0,0.006,0.055,0.0,0.0,0.0,0.011,0.0,0.0,0.007,0.0,0.0,0.023,0.0,0.0,0.007,0.0,0.004,0.0,0.0,0.0,0.0,0.041,0.0,0.0,0.0,0.027,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
that,0.079,0.16,0.0,0.014,0.114,0.059,0.04,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.107,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107,0.0,0.0,0.0,0.0,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
as,0.449,0.013,0.0,0.207,0.0,0.125,0.0,0.07,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.094,0.0,0.0,0.0
