function_words,the,to,of,a,in,and,on,for,that,as,with,by,at,from,its,it,an,will,more,which,after,this,up,would,than,or,but,who,about,could,over,they,some,while,other,into,one,against,since,can,out,if,before,down,according,including,when,such,during,all
the,0.117,0.099,0.122,0.048,0.081,0.066,0.061,0.042,0.041,0.014,0.02,0.081,0.0,0.013,0.013,0.038,0.0,0.051,0.0,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.02,0.0,0.0,0.0,0.013,0.003,0.0,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.007
to,0.275,0.023,0.039,0.004,0.168,0.031,0.023,0.031,0.0,0.0,0.065,0.0,0.013,0.031,0.007,0.013,0.0,0.0,0.031,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,0.018,0.0,0.047,0.053,0.0,0.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0
of,0.213,0.013,0.014,0.044,0.075,0.013,0.013,0.0,0.107,0.0,0.022,0.0,0.0,0.0,0.0,0.053,0.0,0.0,0.014,0.071,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.071,0.0,0.019,0.0,0.0,0.0,0.142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.06,0.0,0.0,0.0,0.0
a,0.041,0.106,0.143,0.026,0.063,0.011,0.047,0.053,0.174,0.0,0.023,0.03,0.0,0.0,0.037,0.034,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061,0.01,0.0,0.006,0.0,0.0,0.0,0.056,0.0,0.0,0.0,0.0,0.034,0.0,0.0,0.02,0.0,0.0,0.019,0.0,0.0,0.0,0.0
in,0.118,0.05,0.019,0.255,0.0,0.066,0.0,0.016,0.07,0.0,0.0,0.004,0.0,0.0,0.018,0.041,0.088,0.0,0.044,0.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.003,0.044,0.073,0.0,0.0,0.0,0.0,0.0,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.0,0.0,0.0
and,0.159,0.069,0.01,0.139,0.078,0.0,0.012,0.175,0.028,0.0,0.014,0.043,0.0,0.0,0.0,0.083,0.0,0.0,0.117,0.008,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.014,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0
on,0.248,0.046,0.0,0.293,0.129,0.066,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.0,0.0,0.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
for,0.14,0.006,0.016,0.228,0.122,0.034,0.048,0.006,0.084,0.0,0.006,0.0,0.0,0.0,0.065,0.036,0.0,0.019,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.121,0.0,0.0,0.034,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
that,0.041,0.0,0.052,0.108,0.0,0.029,0.0,0.019,0.0,0.0,0.0,0.0,0.0,0.008,0.069,0.128,0.034,0.0,0.045,0.0,0.0,0.0,0.0,0.061,0.022,0.0,0.0,0.0,0.034,0.0,0.039,0.0,0.0,0.0,0.039,0.0,0.0,0.0,0.0,0.163,0.0,0.0,0.092,0.0,0.0,0.016,0.0,0.0,0.0,0.0
as,0.0,0.054,0.0,0.606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
with,0.272,0.195,0.0,0.0,0.0,0.088,0.0,0.117,0.0,0.0,0.0,0.016,0.012,0.028,0.037,0.0,0.0,0.0,0.0,0.066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
by,0.106,0.177,0.114,0.0,0.036,0.0,0.0,0.0,0.0,0.0,0.027,0.0,0.0,0.0,0.0,0.064,0.0,0.0,0.0,0.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.203,0.0,0.0,0.0,0.0,0.0,0.0,0.041,0.031,0.0,0.0,0.0,0.0,0.0,0.114,0.0,0.0,0.0,0.0,0.0,0.0,0.0
at,0.0,0.0,0.0,0.126,0.0,0.0,0.168,0.707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
