function_words,the,to,of,a,in,and,on,for,that,as,with,by,at,from,its,it,an,will,more,which,after,this,up,would,than,or,but,who,about,could,over,they,some,while,other,into,one,against,since,can,out,if,before,down,according,including,when,such,during,all
the,0.115,0.092,0.24,0.062,0.058,0.075,0.012,0.01,0.0,0.002,0.012,0.027,0.014,0.0,0.015,0.004,0.007,0.049,0.0,0.028,0.0,0.0,0.0,0.0,0.003,0.055,0.0,0.063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.001,0.038,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0
to,0.431,0.007,0.107,0.074,0.009,0.01,0.041,0.0,0.0,0.0,0.0,0.0,0.074,0.0,0.039,0.028,0.0,0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031,0.0,0.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
of,0.359,0.023,0.089,0.0,0.075,0.169,0.007,0.0,0.0,0.0,0.02,0.023,0.005,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.046,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.0,0.013,0.0,0.0,0.071,0.0,0.0,0.009,0.0,0.03,0.0,0.0,0.0,0.0,0.0
a,0.116,0.072,0.099,0.161,0.038,0.225,0.072,0.034,0.0,0.0,0.0,0.0,0.072,0.0,0.054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,0.013,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
in,0.748,0.0,0.118,0.0,0.118,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
and,0.238,0.023,0.159,0.092,0.044,0.094,0.0,0.12,0.0,0.0,0.0,0.051,0.0,0.0,0.068,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031,0.0,0.0,0.0,0.0,0.0
on,0.236,0.0,0.133,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
for,0.22,0.013,0.031,0.257,0.148,0.082,0.0,0.0,0.0,0.0,0.0,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074,0.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
that,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
as,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
