function_words,the,to,of,a,in,and,on,for,that,as,with,by,at,from,its,it,an,will,more,which,after,this,up,would,than,or,but,who,about,could,over,they,some,while,other,into,one,against,since,can,out,if,before,down,according,including,when,such,during,all
the,0.128,0.07,0.2,0.054,0.092,0.099,0.013,0.003,0.021,0.0,0.023,0.004,0.038,0.02,0.0,0.026,0.003,0.0,0.0,0.021,0.024,0.0,0.0,0.009,0.0,0.0,0.02,0.017,0.018,0.0,0.004,0.006,0.0,0.011,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.014
to,0.394,0.032,0.099,0.041,0.027,0.071,0.0,0.098,0.038,0.012,0.021,0.021,0.04,0.0,0.0,0.022,0.0,0.003,0.0,0.0,0.0,0.038,0.0,0.0,0.0,0.0,0.007,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0
of,0.34,0.1,0.022,0.019,0.075,0.058,0.039,0.0,0.017,0.029,0.0,0.026,0.0,0.034,0.0,0.039,0.008,0.0,0.0,0.011,0.0,0.012,0.0,0.015,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.012,0.0
a,0.101,0.02,0.058,0.064,0.11,0.109,0.0,0.027,0.208,0.0,0.03,0.0,0.072,0.057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063,0.04,0.0,0.012,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0
in,0.213,0.08,0.057,0.19,0.0,0.066,0.034,0.008,0.037,0.0,0.033,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.033,0.0,0.0,0.0,0.0,0.0,0.044,0.0,0.0,0.093,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.0
and,0.097,0.062,0.012,0.138,0.078,0.022,0.051,0.039,0.0,0.0,0.077,0.0,0.0,0.078,0.0,0.138,0.029,0.0,0.0,0.0,0.009,0.0,0.0,0.052,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.01,0.0,0.0,0.069,0.016,0.0,0.0,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
on,0.014,0.0,0.116,0.242,0.012,0.0,0.0,0.018,0.138,0.184,0.0,0.0,0.025,0.044,0.0,0.0,0.039,0.0,0.0,0.0,0.069,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078,0.0
for,0.439,0.018,0.0,0.162,0.0,0.0,0.093,0.078,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117,0.0,0.0,0.0
that,0.132,0.032,0.02,0.306,0.076,0.146,0.0,0.027,0.0,0.0,0.0,0.0,0.11,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.048,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
as,0.0,0.0,0.0,0.544,0.0,0.0,0.0,0.0,0.197,0.0,0.0,0.0,0.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.197,0.0
