function_words,the,to,of,a,in,and,on,for,that,as,with,by,at,from,its,it,an,will,more,which,after,this,up,would,than,or,but,who,about,could,over,they,some,while,other,into,one,against,since,can,out,if,before,down,according,including,when,such,during,all
the,0.154,0.097,0.306,0.009,0.063,0.133,0.043,0.007,0.042,0.0,0.002,0.018,0.005,0.0,0.019,0.0,0.004,0.064,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0
to,0.078,0.022,0.047,0.215,0.009,0.141,0.0,0.058,0.0,0.0,0.038,0.022,0.043,0.0,0.0,0.0,0.068,0.012,0.032,0.0,0.0,0.0,0.019,0.0,0.043,0.0,0.0,0.0,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043,0.0,0.0,0.0,0.0,0.0,0.081,0.0,0.0,0.0,0.0,0.009,0.0
of,0.444,0.0,0.071,0.036,0.091,0.154,0.015,0.012,0.027,0.0,0.0,0.004,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.0,0.0,0.0,0.041,0.0,0.0,0.0,0.047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.018,0.0
a,0.168,0.0,0.196,0.045,0.207,0.06,0.0,0.0,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.045,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.08,0.0,0.025,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
in,0.661,0.098,0.132,0.0,0.027,0.077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
and,0.151,0.127,0.073,0.094,0.065,0.038,0.0,0.021,0.056,0.008,0.0,0.0,0.016,0.0,0.0,0.0,0.038,0.0,0.01,0.0,0.0,0.0,0.003,0.0,0.013,0.0,0.036,0.0,0.006,0.0,0.008,0.0,0.0,0.029,0.151,0.0,0.0,0.042,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0
on,0.323,0.058,0.276,0.0,0.0,0.0,0.0,0.0,0.049,0.0,0.138,0.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
for,0.262,0.074,0.147,0.0,0.0,0.062,0.013,0.0,0.035,0.0,0.0,0.013,0.393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
that,0.034,0.034,0.081,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.108,0.0,0.0,0.0,0.143,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
as,0.412,0.0,0.163,0.0,0.0,0.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
