function_words,the,to,of,a,in,and,on,for,that,as,with,by,at,from,its,it,an,will,more,which,after,this,up,would,than,or,but,who,about,could,over,they,some,while,other,into,one,against,since,can,out,if,before,down,according,including,when,such,during,all
the,0.135,0.098,0.182,0.038,0.006,0.047,0.043,0.02,0.01,0.006,0.0,0.01,0.008,0.085,0.0,0.014,0.0,0.119,0.0,0.016,0.0,0.024,0.03,0.034,0.0,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.0,0.006,0.0,0.0,0.0,0.008,0.0,0.014,0.01,0.0,0.004,0.0,0.0,0.0,0.0
to,0.357,0.019,0.073,0.16,0.106,0.019,0.019,0.019,0.0,0.0,0.0,0.0,0.0,0.106,0.0,0.0,0.061,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
of,0.26,0.032,0.066,0.125,0.02,0.045,0.023,0.035,0.021,0.0,0.011,0.0,0.02,0.07,0.053,0.011,0.0,0.081,0.0,0.035,0.026,0.006,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.011,0.0,0.0,0.0,0.008,0.0,0.0,0.026,0.005,0.0,0.0,0.0,0.0,0.0
a,0.136,0.05,0.221,0.058,0.077,0.013,0.098,0.091,0.0,0.0,0.01,0.0,0.117,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041,0.0,0.023,0.0,0.0,0.0
in,0.356,0.015,0.097,0.234,0.024,0.069,0.01,0.018,0.056,0.0,0.0,0.0,0.01,0.006,0.031,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.042,0.0
and,0.193,0.0,0.083,0.064,0.123,0.0,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.113,0.0,0.0,0.094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.086,0.0,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064,0.0
on,0.11,0.013,0.028,0.055,0.0,0.099,0.02,0.032,0.056,0.0,0.008,0.0,0.0,0.0,0.099,0.198,0.0,0.066,0.0,0.074,0.008,0.0,0.018,0.032,0.0,0.0,0.024,0.0,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.024,0.0,0.0,0.0,0.0,0.0,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
for,0.177,0.185,0.124,0.039,0.052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136,0.0,0.0,0.0,0.029,0.0,0.0,0.0,0.0,0.0,0.093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165
that,0.075,0.066,0.111,0.0,0.075,0.085,0.0,0.0,0.0,0.0,0.0,0.134,0.0,0.0,0.0,0.134,0.0,0.032,0.042,0.0,0.0,0.0,0.057,0.176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
as,0.0,0.015,0.208,0.0,0.0,0.15,0.0,0.1,0.0,0.114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064,0.237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075
