function_words,the,to,of,a,in,and,on,for,that,as,with,by,at,from,its,it,an,will,more,which,after,this,up,would,than,or,but,who,about,could,over,they,some,while,other,into,one,against,since,can,out,if,before,down,according,including,when,such,during,all
the,0.156,0.107,0.116,0.067,0.079,0.081,0.012,0.035,0.023,0.018,0.02,0.023,0.011,0.016,0.023,0.039,0.0,0.009,0.018,0.024,0.003,0.008,0.008,0.02,0.007,0.0,0.001,0.004,0.0,0.0,0.021,0.0,0.001,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.017,0.0,0.0,0.004,0.0,0.009,0.0,0.009
to,0.227,0.029,0.045,0.099,0.077,0.051,0.003,0.022,0.016,0.016,0.034,0.057,0.0,0.016,0.015,0.04,0.037,0.0,0.028,0.016,0.021,0.012,0.0,0.0,0.049,0.0,0.007,0.0,0.0,0.0,0.035,0.0,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.012
of,0.378,0.069,0.021,0.037,0.051,0.094,0.031,0.011,0.062,0.028,0.0,0.0,0.045,0.008,0.0,0.023,0.008,0.022,0.0,0.0,0.0,0.018,0.008,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.035,0.011,0.0
a,0.233,0.056,0.119,0.012,0.036,0.036,0.037,0.063,0.03,0.007,0.054,0.005,0.007,0.0,0.0,0.032,0.0,0.02,0.0,0.0,0.0,0.029,0.03,0.0,0.022,0.03,0.022,0.0,0.022,0.0,0.017,0.0,0.03,0.0,0.0,0.0,0.0,0.022,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
in,0.217,0.025,0.044,0.22,0.017,0.089,0.012,0.054,0.0,0.0,0.026,0.016,0.004,0.012,0.013,0.016,0.0,0.009,0.0,0.003,0.007,0.068,0.0,0.004,0.007,0.021,0.028,0.028,0.0,0.0,0.015,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0
and,0.346,0.096,0.046,0.029,0.035,0.015,0.0,0.05,0.047,0.04,0.011,0.015,0.0,0.004,0.041,0.045,0.0,0.082,0.0,0.0,0.0,0.0,0.0,0.011,0.02,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.015,0.0,0.047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
on,0.434,0.028,0.022,0.066,0.008,0.103,0.006,0.034,0.034,0.111,0.0,0.006,0.0,0.034,0.07,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
for,0.321,0.047,0.0,0.218,0.022,0.074,0.0,0.0,0.0,0.0,0.009,0.03,0.0,0.0,0.07,0.03,0.0,0.0,0.0,0.009,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07
that,0.282,0.057,0.0,0.181,0.0,0.014,0.032,0.0,0.0,0.0,0.0,0.0,0.136,0.0,0.0,0.181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.0,0.102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
as,0.291,0.065,0.052,0.198,0.0,0.017,0.01,0.119,0.007,0.0,0.0,0.01,0.0,0.0,0.0,0.121,0.0,0.004,0.023,0.0,0.0,0.026,0.0,0.0,0.018,0.0,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007
with,0.373,0.0,0.05,0.143,0.086,0.0,0.029,0.012,0.022,0.029,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051,0.0,0.0,0.0,0.121
by,0.207,0.017,0.015,0.126,0.0,0.142,0.0,0.02,0.0,0.091,0.0,0.0,0.0,0.0,0.085,0.048,0.0,0.0,0.02,0.048,0.0,0.064,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
at,0.512,0.0,0.0,0.035,0.155,0.0,0.0,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074,0.0,0.0,0.0,0.0,0.0,0.0,0.176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
from,0.387,0.037,0.145,0.0,0.0,0.178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.158,0.0,0.0,0.067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0
its,0.146,0.01,0.022,0.0,0.071,0.188,0.053,0.095,0.0,0.03,0.0,0.01,0.0,0.03,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095,0.0,0.0,0.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071,0.0,0.0,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
it,0.161,0.241,0.025,0.059,0.0,0.053,0.0,0.092,0.0,0.053,0.017,0.022,0.0,0.052,0.009,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029
an,0.0,0.0,0.0,0.429,0.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
will,0.067,0.212,0.0,0.36,0.0,0.159,0.09,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
more,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
which,0.317,0.0,0.0,0.134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.238,0.0,0.0,0.0,0.0,0.0,0.178,0.0,0.0,0.0,0.0,0.0,0.134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
after,0.234,0.173,0.086,0.134,0.189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.015,0.048,0.0,0.02,0.0,0.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
this,0.168,0.03,0.023,0.058,0.0,0.151,0.128,0.067,0.071,0.096,0.128,0.0,0.0,0.0,0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
up,0.072,0.0,0.138,0.049,0.4,0.0,0.044,0.051,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.018,0.078,0.0,0.0,0.0,0.058,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.0
would,0.519,0.073,0.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
than,0.209,0.06,0.0,0.19,0.0,0.0,0.0,0.142,0.0,0.025,0.014,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107
or,0.079,0.0,0.0,0.166,0.0,0.07,0.0,0.022,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.166,0.0,0.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.221,0.0
