function_words,the,to,of,a,in,and,on,for,that,as,with,by,at,from,its,it,an,will,more,which,after,this,up,would,than,or,but,who,about,could,over,they,some,while,other,into,one,against,since,can,out,if,before,down,according,including,when,such,during,all
the,0.046,0.168,0.123,0.0,0.029,0.0,0.057,0.0,0.01,0.11,0.042,0.0,0.011,0.012,0.006,0.0,0.089,0.007,0.009,0.083,0.0,0.008,0.021,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.034,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038,0.01,0.0,0.018,0.0,0.0
to,0.055,0.094,0.05,0.0,0.0,0.059,0.0,0.023,0.104,0.005,0.0,0.0,0.0,0.116,0.09,0.0,0.144,0.0,0.062,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.0,0.012,0.0,0.041,0.0,0.0,0.0,0.061,0.0,0.0,0.027,0.0,0.01,0.0,0.023,0.0,0.0,0.0
of,0.038,0.036,0.051,0.043,0.08,0.175,0.0,0.012,0.025,0.0,0.003,0.0,0.019,0.052,0.269,0.0,0.0,0.028,0.028,0.067,0.0,0.014,0.0,0.0,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.034,0.0,0.0,0.0,0.0,0.0
a,0.331,0.184,0.273,0.0,0.0,0.0,0.0,0.093,0.046,0.0,0.0,0.0,0.0,0.0,0.039,0.0,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
in,0.32,0.063,0.0,0.226,0.016,0.08,0.032,0.0,0.0,0.015,0.048,0.033,0.01,0.0,0.057,0.0,0.0,0.0,0.0,0.0,0.012,0.067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
and,0.116,0.047,0.128,0.188,0.053,0.066,0.0,0.023,0.0,0.0,0.0,0.009,0.0,0.108,0.035,0.0,0.0,0.0,0.054,0.0,0.0,0.0,0.048,0.0,0.041,0.0,0.0,0.0,0.02,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.042,0.0,0.0,0.009,0.0,0.0,0.0
on,0.394,0.0,0.047,0.0,0.022,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.083,0.0,0.0,0.0,0.166,0.0,0.062,0.026,0.0,0.0,0.0,0.0,0.047,0.083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
for,0.216,0.0,0.336,0.0,0.199,0.0,0.0,0.0,0.0,0.0,0.035,0.0,0.0,0.0,0.177,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
that,0.0,0.0,0.0,0.0,0.0,0.163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.193,0.258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
as,0.054,0.103,0.0,0.0,0.0,0.143,0.072,0.0,0.0,0.129,0.0,0.0,0.0,0.0,0.0,0.0,0.258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,0.0,0.172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046,0.0,0.0,0.0,0.0
