function_words,the,to,of,a,in,and,on,for,that,as,with,by,at,from,its,it,an,will,more,which,after,this,up,would,than,or,but,who,about,could,over,they,some,while,other,into,one,against,since,can,out,if,before,down,according,including,when,such,during,all
the,0.104,0.105,0.166,0.068,0.07,0.068,0.0,0.01,0.007,0.028,0.033,0.077,0.004,0.0,0.0,0.0,0.0,0.149,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.002,0.002,0.0,0.0,0.004,0.0,0.0,0.019,0.0,0.0,0.009,0.023,0.0,0.0,0.015,0.0,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
to,0.277,0.098,0.065,0.105,0.078,0.046,0.0,0.0,0.01,0.0,0.007,0.078,0.0,0.0,0.0,0.032,0.011,0.004,0.0,0.0,0.035,0.0,0.0,0.0,0.0,0.023,0.035,0.0,0.0,0.0,0.0,0.0,0.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
of,0.462,0.107,0.047,0.077,0.09,0.0,0.0,0.011,0.0,0.013,0.013,0.025,0.003,0.0,0.0,0.0,0.0,0.027,0.0,0.0,0.011,0.047,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a,0.108,0.054,0.432,0.055,0.076,0.0,0.004,0.155,0.023,0.0,0.0,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.06,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
in,0.109,0.193,0.035,0.157,0.043,0.038,0.04,0.029,0.0,0.0,0.089,0.055,0.0,0.0,0.0,0.029,0.09,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,0.016,0.0,0.0,0.0,0.021,0.0,0.0,0.005,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
and,0.053,0.019,0.102,0.081,0.075,0.094,0.0,0.096,0.044,0.016,0.028,0.007,0.0,0.0,0.0,0.109,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.033,0.0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.037,0.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
on,0.0,0.0,0.097,0.544,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
for,0.192,0.006,0.133,0.147,0.039,0.145,0.0,0.0,0.0,0.011,0.022,0.0,0.0,0.0,0.165,0.07,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
that,0.527,0.051,0.0,0.0,0.0,0.029,0.0,0.0,0.022,0.0,0.0,0.057,0.0,0.0,0.0,0.0,0.0,0.136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
as,0.145,0.176,0.329,0.274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
with,0.0,0.08,0.0,0.284,0.0,0.272,0.0,0.09,0.0,0.028,0.0,0.0,0.045,0.0,0.0,0.019,0.0,0.014,0.0,0.0,0.0,0.028,0.0,0.0,0.0,0.0,0.05,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
by,0.43,0.026,0.029,0.051,0.0,0.091,0.0,0.0,0.0,0.068,0.121,0.0,0.0,0.0,0.0,0.161,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
from,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
