function_words,the,to,of,a,in,and,on,for,that,as,with,by,at,from,its,it,an,will,more,which,after,this,up,would,than,or,but,who,about,could,over,they,some,while,other,into,one,against,since,can,out,if,before,down,according,including,when,such,during,all
the,0.08,0.116,0.223,0.082,0.028,0.062,0.053,0.027,0.0,0.006,0.029,0.011,0.012,0.008,0.014,0.014,0.0,0.0,0.0,0.03,0.052,0.029,0.0,0.006,0.0,0.0,0.042,0.019,0.0,0.0,0.0,0.009,0.006,0.0,0.0,0.0,0.008,0.027,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.002,0.0,0.0,0.0,0.0
to,0.284,0.038,0.129,0.143,0.104,0.016,0.029,0.003,0.006,0.028,0.066,0.003,0.003,0.025,0.006,0.006,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.027,0.0,0.0,0.0,0.052,0.011,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0
of,0.224,0.095,0.09,0.069,0.028,0.081,0.006,0.0,0.019,0.047,0.004,0.031,0.016,0.011,0.037,0.033,0.004,0.0,0.0,0.01,0.011,0.018,0.0,0.006,0.0,0.0,0.018,0.0,0.0,0.014,0.014,0.056,0.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.025,0.0
a,0.08,0.157,0.102,0.133,0.112,0.031,0.102,0.0,0.043,0.004,0.051,0.02,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.017,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.073,0.0,0.0,0.0,0.0,0.0,0.023,0.0
in,0.256,0.069,0.064,0.128,0.004,0.022,0.065,0.0,0.004,0.03,0.049,0.03,0.0,0.042,0.017,0.032,0.03,0.0,0.0,0.04,0.0,0.0,0.0,0.037,0.0,0.03,0.047,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
and,0.143,0.023,0.171,0.047,0.119,0.029,0.0,0.012,0.0,0.005,0.0,0.0,0.012,0.022,0.012,0.0,0.022,0.0,0.0,0.051,0.012,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.029,0.064,0.0,0.0,0.0,0.137,0.0,0.0,0.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,0.0
on,0.139,0.127,0.061,0.185,0.093,0.043,0.04,0.0,0.029,0.044,0.008,0.0,0.0,0.033,0.006,0.008,0.0,0.0,0.058,0.0,0.025,0.0,0.0,0.0,0.044,0.0,0.033,0.0,0.0,0.0,0.018,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
for,0.253,0.06,0.0,0.08,0.064,0.19,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0
that,0.081,0.0,0.0,0.061,0.0,0.026,0.193,0.0,0.0,0.0,0.109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.145,0.0,0.0,0.0,0.0,0.0,0.109,0.0,0.0,0.0,0.0,0.257,0.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
as,0.185,0.044,0.262,0.199,0.014,0.0,0.0,0.0,0.019,0.0,0.019,0.0,0.059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.0,0.185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
