function_words,the,to,of,a,in,and,on,for,that,as,with,by,at,from,its,it,an,will,more,which,after,this,up,would,than,or,but,who,about,could,over,they,some,while,other,into,one,against,since,can,out,if,before,down,according,including,when,such,during,all
the,0.118,0.159,0.161,0.08,0.039,0.049,0.024,0.045,0.014,0.016,0.045,0.021,0.0,0.012,0.035,0.0,0.009,0.0,0.003,0.02,0.002,0.0,0.0,0.032,0.0,0.021,0.003,0.009,0.005,0.0,0.0,0.009,0.0,0.004,0.0,0.009,0.0,0.0,0.016,0.0,0.0,0.0,0.005,0.009,0.004,0.012,0.016,0.0,0.0,0.0
to,0.275,0.07,0.102,0.055,0.031,0.119,0.031,0.031,0.017,0.0,0.0,0.0,0.0,0.055,0.058,0.0,0.0,0.0,0.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041,0.007,0.0,0.0,0.0,0.0,0.01
of,0.343,0.072,0.006,0.011,0.053,0.125,0.015,0.035,0.0,0.0,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.015,0.047,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.083,0.0,0.0,0.0,0.0,0.0,0.0,0.047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.0,0.0,0.0,0.0,0.0
a,0.121,0.056,0.177,0.02,0.084,0.039,0.048,0.053,0.06,0.0,0.078,0.025,0.014,0.033,0.025,0.028,0.0,0.006,0.0,0.008,0.008,0.003,0.0,0.0,0.0,0.0,0.014,0.0,0.014,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.011,0.0,0.0,0.011
in,0.412,0.071,0.004,0.135,0.043,0.038,0.0,0.057,0.079,0.0,0.007,0.0,0.017,0.0,0.0,0.016,0.0,0.016,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.009
and,0.102,0.017,0.031,0.254,0.124,0.007,0.089,0.051,0.023,0.0,0.041,0.023,0.0,0.031,0.017,0.017,0.0,0.041,0.0,0.041,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.013,0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.023,0.0
on,0.144,0.056,0.067,0.177,0.043,0.024,0.0,0.014,0.152,0.0,0.01,0.0,0.0,0.076,0.133,0.057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032,0.0,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
for,0.352,0.135,0.049,0.041,0.035,0.035,0.008,0.019,0.0,0.0,0.054,0.0,0.0,0.011,0.097,0.0,0.0,0.062,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0
that,0.235,0.025,0.086,0.053,0.027,0.021,0.0,0.022,0.0,0.012,0.0,0.037,0.037,0.009,0.169,0.116,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
as,0.462,0.0,0.0,0.0,0.0,0.146,0.0,0.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
with,0.018,0.023,0.245,0.43,0.0,0.148,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
by,0.295,0.0,0.0,0.0,0.116,0.0,0.0,0.098,0.0,0.0,0.055,0.0,0.0,0.0,0.0,0.0,0.288,0.0,0.0,0.0,0.017,0.0,0.131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
at,0.223,0.0,0.125,0.142,0.019,0.0,0.0,0.06,0.19,0.0,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
from,0.479,0.204,0.0,0.049,0.0,0.115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153,0.0,0.0,0.0
its,0.135,0.025,0.05,0.157,0.136,0.119,0.0,0.029,0.0,0.021,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.029,0.0,0.0,0.029,0.051,0.068,0.0,0.0,0.012,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.0
it,0.088,0.088,0.131,0.088,0.028,0.037,0.0,0.0,0.066,0.0,0.012,0.0,0.401,0.0,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
an,0.0,0.0,0.0,0.136,0.424,0.136,0.0,0.0,0.077,0.0,0.077,0.0,0.032,0.0,0.0,0.043,0.0,0.0,0.0,0.0,0.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032
will,0.164,0.185,0.0,0.029,0.0,0.203,0.016,0.0,0.0,0.0,0.092,0.0,0.0,0.052,0.0,0.0,0.0,0.092,0.0,0.0,0.0,0.164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
