function_words,the,to,of,a,in,and,on,for,that,as,with,by,at,from,its,it,an,will,more,which,after,this,up,would,than,or,but,who,about,could,over,they,some,while,other,into,one,against,since,can,out,if,before,down,according,including,when,such,during,all
the,0.081,0.077,0.284,0.089,0.048,0.025,0.035,0.004,0.038,0.021,0.026,0.007,0.005,0.0,0.003,0.007,0.005,0.108,0.0,0.033,0.0,0.007,0.0,0.021,0.0,0.0,0.009,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.004
to,0.109,0.091,0.069,0.091,0.018,0.142,0.019,0.036,0.101,0.0,0.011,0.026,0.0,0.0,0.079,0.022,0.051,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.019,0.0,0.025,0.0,0.0,0.025,0.0,0.003,0.0,0.0,0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0
of,0.321,0.053,0.031,0.07,0.061,0.114,0.056,0.017,0.079,0.005,0.05,0.005,0.0,0.0,0.0,0.0,0.038,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.003,0.004,0.0,0.0,0.0,0.037,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.003,0.0,0.0,0.005,0.0
a,0.131,0.121,0.189,0.055,0.076,0.047,0.069,0.058,0.023,0.003,0.01,0.009,0.0,0.0,0.043,0.0,0.005,0.0,0.029,0.004,0.0,0.0,0.0,0.034,0.0,0.0,0.009,0.0,0.0,0.012,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.029,0.0,0.0,0.0,0.029,0.0,0.0,0.0,0.0
in,0.33,0.074,0.104,0.194,0.011,0.011,0.051,0.0,0.06,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
and,0.102,0.057,0.027,0.054,0.019,0.0,0.045,0.068,0.249,0.0,0.025,0.048,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.181,0.0,0.0,0.0,0.0,0.0,0.0,0.034,0.0,0.0,0.0,0.025,0.0,0.0,0.019,0.0
on,0.221,0.134,0.112,0.113,0.048,0.047,0.011,0.006,0.0,0.036,0.077,0.0,0.0,0.0,0.086,0.0,0.064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036,0.0,0.0,0.0,0.0
for,0.137,0.028,0.095,0.223,0.066,0.0,0.0,0.0,0.0,0.0,0.0,0.089,0.0,0.0,0.158,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0
that,0.299,0.107,0.103,0.083,0.019,0.0,0.007,0.0,0.037,0.0,0.0,0.075,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037,0.0,0.04,0.012,0.0,0.0,0.021,0.0,0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
as,0.265,0.331,0.109,0.294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
with,0.192,0.173,0.055,0.0,0.0,0.012,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.283,0.0,0.0,0.163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
by,0.274,0.36,0.0,0.179,0.0,0.103,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058,0.0,0.0,0.0,0.0
