function_words,the,to,of,a,in,and,on,for,that,as,with,by,at,from,its,it,an,will,more,which,after,this,up,would,than,or,but,who,about,could,over,they,some,while,other,into,one,against,since,can,out,if,before,down,according,including,when,such,during,all
the,0.239,0.066,0.133,0.05,0.022,0.067,0.012,0.054,0.011,0.003,0.024,0.009,0.0,0.042,0.067,0.0,0.0,0.016,0.003,0.019,0.005,0.009,0.012,0.0,0.0,0.017,0.016,0.0,0.0,0.0,0.02,0.012,0.019,0.0,0.0,0.0,0.019,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.017
to,0.277,0.014,0.037,0.119,0.075,0.049,0.042,0.006,0.006,0.055,0.066,0.0,0.0,0.055,0.0,0.0,0.0,0.0,0.042,0.0,0.0,0.0,0.007,0.0,0.031,0.01,0.063,0.0,0.0,0.01,0.0,0.028,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
of,0.504,0.03,0.109,0.087,0.007,0.0,0.0,0.0,0.0,0.005,0.0,0.017,0.005,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.007,0.0,0.0
a,0.21,0.057,0.208,0.062,0.088,0.0,0.021,0.0,0.016,0.0,0.0,0.0,0.009,0.133,0.0,0.0,0.021,0.0,0.0,0.0,0.0,0.122,0.0,0.0,0.0,0.0,0.044,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
in,0.388,0.052,0.101,0.156,0.059,0.033,0.0,0.014,0.021,0.0,0.0,0.0,0.0,0.106,0.0,0.0,0.0,0.0,0.018,0.0,0.0,0.0,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008
and,0.459,0.05,0.036,0.015,0.025,0.035,0.035,0.0,0.027,0.005,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.02,0.02,0.0,0.0,0.006,0.0,0.0,0.011,0.011,0.0,0.0,0.0,0.047,0.0,0.063,0.047,0.0,0.0,0.0,0.063,0.0,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
on,0.317,0.084,0.023,0.095,0.0,0.148,0.022,0.072,0.0,0.0,0.066,0.023,0.0,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
for,0.522,0.02,0.027,0.038,0.047,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.035,0.047,0.0,0.0,0.0,0.015,0.0,0.063,0.0,0.0,0.0,0.0,0.035,0.0,0.0,0.02,0.035,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0
that,0.139,0.134,0.02,0.021,0.015,0.021,0.128,0.036,0.0,0.036,0.065,0.0,0.0,0.007,0.0,0.0,0.0,0.087,0.065,0.0,0.0,0.036,0.0,0.0,0.049,0.0,0.041,0.0,0.0,0.087,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
as,0.123,0.012,0.0,0.0,0.093,0.039,0.0,0.0,0.0,0.185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.093,0.386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
