function_words,the,to,of,a,in,and,on,for,that,as,with,by,at,from,its,it,an,will,more,which,after,this,up,would,than,or,but,who,about,could,over,they,some,while,other,into,one,against,since,can,out,if,before,down,according,including,when,such,during,all
the,0.108,0.091,0.105,0.058,0.058,0.054,0.125,0.006,0.013,0.006,0.025,0.038,0.018,0.04,0.013,0.04,0.026,0.018,0.0,0.0,0.035,0.008,0.013,0.047,0.017,0.004,0.018,0.0,0.0,0.006,0.006,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
to,0.205,0.084,0.071,0.109,0.051,0.006,0.057,0.0,0.024,0.0,0.0,0.037,0.0,0.027,0.083,0.017,0.023,0.0,0.0,0.0,0.003,0.0,0.023,0.0,0.033,0.0,0.0,0.0,0.03,0.004,0.0,0.003,0.0,0.0,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036,0.0,0.0,0.041
of,0.529,0.046,0.0,0.032,0.058,0.119,0.053,0.0,0.014,0.0,0.037,0.041,0.008,0.033,0.011,0.008,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a,0.187,0.108,0.091,0.015,0.005,0.074,0.06,0.043,0.143,0.0,0.0,0.0,0.03,0.062,0.005,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.079,0.0,0.0,0.022,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.0
in,0.258,0.039,0.035,0.275,0.016,0.074,0.048,0.0,0.05,0.0,0.035,0.015,0.015,0.003,0.0,0.039,0.005,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.046,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
and,0.394,0.186,0.057,0.0,0.031,0.027,0.084,0.0,0.112,0.0,0.019,0.005,0.0,0.009,0.0,0.0,0.036,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
on,0.389,0.064,0.064,0.047,0.028,0.057,0.063,0.0,0.031,0.0,0.0,0.0,0.018,0.013,0.118,0.0,0.047,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.045,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
for,0.459,0.173,0.0,0.197,0.0,0.0,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
that,0.219,0.027,0.097,0.07,0.062,0.026,0.0,0.0,0.093,0.011,0.012,0.0,0.0,0.019,0.062,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039,0.0,0.0,0.019,0.0,0.0,0.0,0.0,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
as,0.214,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
with,0.136,0.048,0.128,0.263,0.048,0.072,0.015,0.0,0.0,0.064,0.0,0.0,0.0,0.0,0.0,0.0,0.227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
by,0.0,0.175,0.0,0.31,0.131,0.0,0.0,0.0,0.0,0.0,0.074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
at,0.672,0.0,0.0,0.142,0.142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
from,0.059,0.064,0.133,0.09,0.0,0.009,0.099,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.096,0.0,0.0,0.0,0.0,0.128,0.0,0.0,0.0,0.0,0.0,0.0,0.064,0.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048,0.0
its,0.029,0.315,0.0,0.029,0.038,0.051,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.122,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.091
it,0.095,0.014,0.0,0.296,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.061,0.0,0.0,0.222,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,0.0,0.0,0.121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
