function_words,the,to,of,a,in,and,on,for,that,as,with,by,at,from,its,it,an,will,more,which,after,this,up,would,than,or,but,who,about,could,over,they,some,while,other,into,one,against,since,can,out,if,before,down,according,including,when,such,during,all
the,0.156,0.14,0.169,0.062,0.013,0.044,0.023,0.044,0.022,0.005,0.001,0.045,0.005,0.042,0.018,0.02,0.015,0.0,0.0,0.0,0.015,0.0,0.0,0.038,0.0,0.024,0.011,0.017,0.026,0.0,0.0,0.011,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.004
to,0.282,0.031,0.06,0.21,0.0,0.037,0.12,0.077,0.038,0.0,0.0,0.039,0.016,0.029,0.004,0.007,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.002,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
of,0.313,0.066,0.085,0.092,0.037,0.097,0.015,0.035,0.014,0.008,0.006,0.049,0.0,0.0,0.026,0.012,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.031,0.011,0.0,0.011,0.0,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.02,0.0,0.0,0.0,0.0,0.0
a,0.174,0.052,0.3,0.047,0.004,0.01,0.047,0.107,0.072,0.005,0.011,0.054,0.0,0.0,0.0,0.036,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.0,0.004,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
in,0.283,0.069,0.139,0.067,0.024,0.056,0.042,0.0,0.085,0.0,0.0,0.041,0.0,0.0,0.0,0.007,0.106,0.0,0.0,0.0,0.0,0.0,0.0,0.079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
and,0.146,0.161,0.114,0.03,0.07,0.022,0.07,0.007,0.06,0.0,0.053,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116,0.053,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
on,0.576,0.068,0.072,0.017,0.0,0.0,0.017,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.031,0.0,0.0,0.0,0.0,0.041,0.0,0.0,0.013,0.0,0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
for,0.189,0.149,0.193,0.076,0.0,0.076,0.036,0.048,0.02,0.0,0.0,0.009,0.0,0.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065,0.0,0.048,0.0,0.0,0.0,0.0,0.0
that,0.318,0.0,0.051,0.065,0.008,0.03,0.0,0.0,0.029,0.0,0.0,0.038,0.0,0.024,0.0,0.077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.235,0.0,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029
as,0.037,0.0,0.233,0.502,0.0,0.0,0.0,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
