function_words,the,to,of,a,in,and,on,for,that,as,with,by,at,from,its,it,an,will,more,which,after,this,up,would,than,or,but,who,about,could,over,they,some,while,other,into,one,against,since,can,out,if,before,down,according,including,when,such,during,all
the,0.107,0.017,0.353,0.09,0.137,0.047,0.016,0.016,0.025,0.0,0.004,0.009,0.012,0.0,0.0,0.003,0.0,0.0,0.0,0.012,0.009,0.076,0.003,0.0,0.0,0.014,0.0,0.009,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.009,0.0,0.0,0.0
to,0.104,0.05,0.033,0.247,0.052,0.055,0.0,0.108,0.07,0.037,0.035,0.008,0.0,0.0,0.0,0.0,0.015,0.0,0.041,0.015,0.0,0.008,0.047,0.0,0.028,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.026,0.0,0.0
of,0.183,0.06,0.032,0.132,0.064,0.133,0.0,0.019,0.018,0.011,0.003,0.019,0.019,0.0,0.033,0.0,0.014,0.0,0.004,0.003,0.014,0.094,0.0,0.0,0.003,0.022,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.019,0.0,0.014,0.0,0.0
a,0.036,0.05,0.163,0.066,0.142,0.094,0.021,0.042,0.075,0.033,0.053,0.016,0.0,0.0,0.0,0.0,0.021,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.009,0.065,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.0,0.0,0.0,0.012,0.0,0.037,0.02,0.0
in,0.257,0.025,0.081,0.158,0.047,0.052,0.0,0.052,0.066,0.008,0.014,0.044,0.0,0.0,0.003,0.031,0.0,0.0,0.0,0.033,0.004,0.006,0.0,0.0,0.0,0.0,0.014,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.033,0.0,0.033,0.0
and,0.179,0.031,0.127,0.102,0.079,0.016,0.0,0.038,0.034,0.038,0.0,0.0,0.0,0.0,0.0,0.068,0.0,0.0,0.0,0.0,0.0,0.038,0.0,0.016,0.0,0.045,0.0,0.108,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.0
on,0.134,0.0,0.24,0.373,0.0,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
for,0.229,0.057,0.053,0.144,0.089,0.094,0.054,0.013,0.0,0.063,0.0,0.0,0.0,0.007,0.0,0.03,0.013,0.0,0.0,0.0,0.0,0.068,0.0,0.0,0.0,0.0,0.0,0.0,0.072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.0
that,0.152,0.145,0.054,0.082,0.013,0.0,0.0,0.086,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.073,0.0,0.0,0.068,0.0,0.0,0.041,0.017,0.0,0.0,0.041,0.073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.0
as,0.267,0.0,0.078,0.281,0.016,0.0,0.0,0.069,0.0,0.092,0.0,0.0,0.0,0.0,0.0,0.0,0.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
