function_words,the,to,of,a,in,and,on,for,that,as,with,by,at,from,its,it,an,will,more,which,after,this,up,would,than,or,but,who,about,could,over,they,some,while,other,into,one,against,since,can,out,if,before,down,according,including,when,such,during,all
the,0.063,0.127,0.204,0.045,0.113,0.077,0.0,0.011,0.091,0.04,0.0,0.039,0.004,0.0,0.0,0.011,0.0,0.013,0.009,0.0,0.0,0.003,0.0,0.006,0.006,0.011,0.0,0.004,0.0,0.024,0.003,0.049,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.004,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0
to,0.159,0.048,0.103,0.047,0.111,0.071,0.045,0.035,0.004,0.058,0.02,0.005,0.0,0.0,0.0,0.036,0.015,0.0,0.02,0.004,0.018,0.015,0.016,0.0,0.031,0.0,0.0,0.0,0.0,0.002,0.006,0.003,0.069,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.008,0.0,0.039
of,0.37,0.052,0.109,0.009,0.106,0.093,0.004,0.028,0.027,0.006,0.022,0.031,0.004,0.015,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.022,0.012,0.0,0.03,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.026,0.0,0.0,0.0,0.0
a,0.171,0.054,0.309,0.01,0.066,0.018,0.004,0.079,0.042,0.032,0.0,0.0,0.032,0.0,0.0,0.0,0.0,0.0,0.056,0.0,0.0,0.0,0.0,0.0,0.042,0.0,0.0,0.024,0.013,0.0,0.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
in,0.366,0.058,0.066,0.035,0.047,0.17,0.046,0.0,0.013,0.0,0.0,0.024,0.036,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.027,0.0,0.006,0.0,0.011,0.0,0.003,0.073,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
and,0.154,0.168,0.072,0.057,0.015,0.054,0.005,0.006,0.055,0.0,0.004,0.043,0.011,0.0,0.0,0.142,0.035,0.0,0.005,0.0,0.0,0.0,0.0,0.035,0.004,0.0,0.0,0.0,0.047,0.0,0.0,0.015,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0
on,0.268,0.189,0.0,0.0,0.19,0.0,0.0,0.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
for,0.267,0.111,0.059,0.038,0.038,0.0,0.209,0.038,0.0,0.0,0.0,0.09,0.038,0.0,0.0,0.021,0.0,0.0,0.062,0.0,0.0,0.0,0.0,0.0,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
that,0.203,0.075,0.02,0.0,0.102,0.008,0.011,0.0,0.02,0.005,0.0,0.02,0.026,0.0,0.0,0.047,0.035,0.189,0.0,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.0,0.047,0.0,0.0,0.0,0.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.026,0.0,0.0,0.0,0.0,0.006,0.0,0.0
as,0.176,0.0,0.062,0.0,0.0,0.007,0.081,0.0,0.016,0.137,0.0,0.06,0.0,0.0,0.012,0.024,0.0,0.0,0.183,0.052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.007,0.0,0.0,0.0,0.0
with,0.0,0.0,0.442,0.393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
by,0.164,0.158,0.129,0.125,0.103,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.094,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
at,0.519,0.0,0.228,0.0,0.046,0.0,0.146,0.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
from,0.627,0.0,0.198,0.0,0.0,0.112,0.0,0.0,0.063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
its,0.0,0.132,0.0,0.0,0.0,0.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
it,0.07,0.241,0.0,0.064,0.0,0.0,0.0,0.027,0.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.199,0.0,0.0,0.0,0.0,0.036,0.0,0.0,0.127,0.0,0.0,0.0,0.151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
an,0.105,0.3,0.25,0.0,0.0,0.124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
will,0.256,0.128,0.0,0.0,0.046,0.026,0.0,0.072,0.0,0.256,0.0,0.0,0.0,0.0,0.0,0.026,0.0,0.0,0.192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
