function_words,the,to,of,a,in,and,on,for,that,as,with,by,at,from,its,it,an,will,more,which,after,this,up,would,than,or,but,who,about,could,over,they,some,while,other,into,one,against,since,can,out,if,before,down,according,including,when,such,during,all
the,0.106,0.034,0.2,0.066,0.03,0.083,0.023,0.049,0.0,0.02,0.085,0.0,0.021,0.004,0.065,0.01,0.046,0.0,0.0,0.0,0.009,0.0,0.027,0.0,0.0,0.0,0.0,0.025,0.017,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0
to,0.36,0.021,0.085,0.121,0.092,0.039,0.0,0.043,0.0,0.027,0.009,0.0,0.0,0.0,0.088,0.031,0.006,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.0,0.0,0.0,0.0,0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
of,0.428,0.006,0.027,0.106,0.034,0.042,0.0,0.0,0.0,0.0,0.036,0.0,0.005,0.01,0.117,0.02,0.065,0.0,0.0,0.009,0.0,0.0,0.024,0.006,0.0,0.0,0.0,0.0,0.009,0.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.0
a,0.1,0.048,0.175,0.122,0.176,0.004,0.0,0.037,0.019,0.0,0.063,0.0,0.0,0.045,0.034,0.059,0.0,0.0,0.0,0.013,0.004,0.0,0.011,0.011,0.0,0.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
in,0.372,0.049,0.06,0.047,0.069,0.06,0.005,0.021,0.044,0.0,0.027,0.016,0.0,0.0,0.045,0.008,0.037,0.0,0.0,0.068,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.014,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0
and,0.213,0.074,0.059,0.156,0.086,0.006,0.0,0.0,0.07,0.0,0.03,0.005,0.0,0.0,0.053,0.134,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
on,0.516,0.0,0.323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
for,0.347,0.084,0.056,0.063,0.129,0.047,0.071,0.0,0.0,0.0,0.0,0.0,0.0,0.084,0.02,0.0,0.0,0.0,0.0,0.015,0.084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
that,0.225,0.091,0.07,0.098,0.037,0.015,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.072,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.098,0.0,0.0,0.0,0.0,0.005,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
as,0.23,0.0,0.14,0.374,0.0,0.187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
with,0.143,0.082,0.384,0.062,0.108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052,0.0,0.0,0.0,0.146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
by,0.054,0.096,0.0,0.227,0.0,0.125,0.0,0.0,0.0,0.191,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255,0.0,0.0
