function_words,the,to,of,a,in,and,on,for,that,as,with,by,at,from,its,it,an,will,more,which,after,this,up,would,than,or,but,who,about,could,over,they,some,while,other,into,one,against,since,can,out,if,before,down,according,including,when,such,during,all
the,0.115,0.118,0.169,0.135,0.065,0.081,0.085,0.0,0.063,0.0,0.005,0.017,0.024,0.022,0.016,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.012,0.0,0.035,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
to,0.195,0.0,0.04,0.147,0.119,0.059,0.017,0.0,0.0,0.013,0.0,0.015,0.202,0.0,0.092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
of,0.156,0.056,0.0,0.303,0.153,0.012,0.087,0.0,0.0,0.013,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133,0.024,0.0,0.0,0.0,0.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a,0.018,0.042,0.145,0.011,0.281,0.03,0.039,0.0,0.029,0.048,0.0,0.091,0.0,0.0,0.022,0.0,0.0,0.0,0.066,0.0,0.0,0.0,0.0,0.017,0.008,0.0,0.0,0.0,0.011,0.07,0.0,0.0,0.0,0.064,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
in,0.25,0.03,0.05,0.145,0.127,0.07,0.0,0.0,0.026,0.07,0.0,0.062,0.0,0.0,0.022,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.0,0.0,0.0,0.094,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
and,0.188,0.009,0.069,0.176,0.0,0.011,0.047,0.0,0.0,0.039,0.0,0.022,0.02,0.093,0.062,0.0,0.0,0.0,0.052,0.0,0.0,0.0,0.0,0.016,0.0,0.016,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046,0.0,0.0,0.0,0.052,0.0,0.0
on,0.131,0.086,0.027,0.105,0.075,0.028,0.0,0.0,0.096,0.086,0.008,0.079,0.02,0.036,0.0,0.0,0.064,0.0,0.057,0.064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0
for,0.585,0.266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
that,0.241,0.055,0.008,0.27,0.091,0.058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.128,0.0,0.0,0.0,0.016,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0
as,0.271,0.016,0.0,0.136,0.018,0.087,0.078,0.078,0.044,0.014,0.0,0.0,0.009,0.103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069,0.058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0
