function_words,the,to,of,a,in,and,on,for,that,as,with,by,at,from,its,it,an,will,more,which,after,this,up,would,than,or,but,who,about,could,over,they,some,while,other,into,one,against,since,can,out,if,before,down,according,including,when,such,during,all
the,0.123,0.128,0.052,0.022,0.08,0.075,0.034,0.026,0.07,0.0,0.022,0.0,0.082,0.0,0.015,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.059,0.006,0.0,0.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.039,0.0,0.0,0.0,0.0,0.031
to,0.223,0.007,0.02,0.13,0.0,0.094,0.084,0.035,0.0,0.0,0.042,0.0,0.084,0.063,0.062,0.0,0.031,0.0,0.084,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
of,0.14,0.0,0.0,0.281,0.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.156,0.0,0.0,0.0,0.0,0.0,0.186,0.0,0.059,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a,0.086,0.018,0.281,0.158,0.102,0.0,0.134,0.0,0.038,0.0,0.0,0.0,0.027,0.0,0.0,0.0,0.0,0.0,0.043,0.007,0.014,0.0,0.0,0.0,0.032,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.024,0.0,0.0,0.0,0.0,0.0
in,0.398,0.135,0.044,0.135,0.058,0.025,0.012,0.0,0.058,0.0,0.012,0.0,0.012,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047,0.0,0.0,0.0,0.0,0.008
and,0.205,0.089,0.209,0.189,0.008,0.0,0.062,0.0,0.013,0.035,0.0,0.047,0.008,0.0,0.013,0.0,0.035,0.0,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.004,0.018,0.0,0.0,0.0,0.0,0.0,0.0
on,0.462,0.0,0.0,0.14,0.007,0.079,0.065,0.042,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.122,0.0,0.0,0.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
for,0.123,0.0,0.472,0.246,0.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058,0.0,0.018,0.0,0.0,0.0,0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
that,0.28,0.141,0.03,0.072,0.0,0.064,0.0,0.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.0,0.0,0.0,0.0,0.0,0.013,0.054,0.0,0.0,0.0,0.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.072,0.0,0.0,0.0,0.0,0.0,0.0,0.03
as,0.505,0.0,0.135,0.0,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
