function_words,the,to,of,a,in,and,on,for,that,as,with,by,at,from,its,it,an,will,more,which,after,this,up,would,than,or,but,who,about,could,over,they,some,while,other,into,one,against,since,can,out,if,before,down,according,including,when,such,during,all
the,0.176,0.033,0.198,0.087,0.049,0.055,0.005,0.033,0.021,0.017,0.036,0.005,0.096,0.0,0.017,0.033,0.0,0.0,0.0,0.004,0.012,0.0,0.003,0.005,0.0,0.0,0.012,0.0,0.003,0.0,0.0,0.002,0.013,0.002,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.012,0.002,0.033,0.0,0.0,0.0,0.007
to,0.382,0.052,0.163,0.099,0.005,0.0,0.0,0.069,0.0,0.017,0.034,0.0,0.089,0.02,0.0,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
of,0.291,0.053,0.052,0.127,0.101,0.03,0.015,0.008,0.02,0.0,0.015,0.006,0.071,0.0,0.02,0.0,0.0,0.0,0.041,0.0,0.0,0.0,0.036,0.0,0.031,0.0,0.0,0.0,0.036,0.0,0.0,0.015,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.007,0.0,0.0,0.0,0.0
a,0.181,0.077,0.121,0.049,0.258,0.005,0.026,0.016,0.0,0.0,0.034,0.049,0.077,0.026,0.0,0.0,0.0,0.0,0.003,0.011,0.0,0.015,0.005,0.011,0.0,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0
in,0.458,0.079,0.034,0.078,0.051,0.028,0.0,0.0,0.0,0.0,0.016,0.0,0.059,0.0,0.0,0.039,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.029,0.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.073,0.0,0.0,0.0,0.0
and,0.262,0.11,0.08,0.084,0.015,0.052,0.0,0.06,0.0,0.0,0.0,0.0,0.067,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.024,0.0,0.0,0.0,0.0,0.0,0.064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0
on,0.628,0.132,0.0,0.0,0.031,0.0,0.0,0.074,0.0,0.0,0.056,0.0,0.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
for,0.247,0.0,0.023,0.015,0.188,0.0,0.0,0.063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041,0.0,0.0,0.111,0.008,0.0,0.0,0.047,0.0,0.063,0.0,0.0,0.083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111
that,0.056,0.23,0.0,0.315,0.0,0.0,0.118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
as,0.047,0.073,0.462,0.0,0.01,0.042,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.074,0.0,0.132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.0,0.0,0.0,0.0,0.0
