function_words,the,to,of,a,in,and,on,for,that,as,with,by,at,from,its,it,an,will,more,which,after,this,up,would,than,or,but,who,about,could,over,they,some,while,other,into,one,against,since,can,out,if,before,down,according,including,when,such,during,all
the,0.208,0.061,0.154,0.023,0.073,0.037,0.006,0.078,0.0,0.042,0.026,0.034,0.02,0.03,0.0,0.0,0.019,0.0,0.031,0.002,0.0,0.0,0.0,0.0,0.008,0.0,0.014,0.011,0.0,0.006,0.0,0.0,0.0,0.018,0.0,0.0,0.0,0.0,0.052,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.026,0.0,0.0
to,0.29,0.098,0.129,0.227,0.144,0.0,0.0,0.018,0.0,0.0,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.018,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
of,0.438,0.035,0.0,0.0,0.058,0.021,0.017,0.009,0.053,0.004,0.116,0.0,0.028,0.03,0.0,0.0,0.007,0.0,0.017,0.0,0.0,0.0,0.0,0.0,0.013,0.008,0.053,0.0,0.0,0.03,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a,0.137,0.069,0.235,0.032,0.214,0.027,0.02,0.108,0.045,0.006,0.059,0.0,0.0,0.019,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0
in,0.435,0.044,0.057,0.019,0.043,0.124,0.078,0.0,0.0,0.053,0.067,0.0,0.0,0.0,0.037,0.0,0.007,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
and,0.194,0.069,0.066,0.026,0.167,0.019,0.158,0.014,0.0,0.052,0.0,0.0,0.004,0.0,0.035,0.0,0.035,0.0,0.0,0.058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
on,0.382,0.013,0.0,0.04,0.022,0.071,0.0,0.0,0.0,0.118,0.0,0.053,0.0,0.0,0.168,0.0,0.0,0.0,0.0,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
for,0.461,0.095,0.04,0.127,0.053,0.094,0.017,0.005,0.0,0.0,0.0,0.0,0.013,0.053,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
that,0.175,0.066,0.0,0.0,0.0,0.191,0.234,0.0,0.0,0.0,0.021,0.0,0.0,0.156,0.117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
as,0.147,0.125,0.033,0.099,0.0,0.268,0.0,0.112,0.0,0.157,0.031,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
with,0.483,0.063,0.023,0.0,0.0,0.186,0.0,0.0,0.0,0.059,0.0,0.0,0.0,0.0,0.0,0.0,0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.096,0.0,0.0,0.0,0.0,0.048,0.0,0.0
by,0.361,0.029,0.096,0.162,0.221,0.058,0.058,0.0,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
at,0.849,0.0,0.0,0.0,0.151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
from,0.56,0.087,0.0,0.041,0.0,0.0,0.0,0.129,0.0,0.0,0.028,0.0,0.0,0.0,0.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
its,0.215,0.313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0
