function_words,the,to,of,a,in,and,on,for,that,as,with,by,at,from,its,it,an,will,more,which,after,this,up,would,than,or,but,who,about,could,over,they,some,while,other,into,one,against,since,can,out,if,before,down,according,including,when,such,during,all
the,0.165,0.098,0.149,0.099,0.073,0.034,0.084,0.053,0.0,0.008,0.024,0.0,0.0,0.0,0.011,0.026,0.0,0.0,0.019,0.0,0.0,0.0,0.009,0.007,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031,0.0,0.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.027,0.0,0.0,0.023,0.0,0.0,0.0
to,0.273,0.046,0.0,0.069,0.064,0.15,0.074,0.041,0.0,0.042,0.0,0.0,0.024,0.059,0.053,0.0,0.012,0.0,0.017,0.0,0.035,0.0,0.0,0.0,0.012,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0
of,0.393,0.044,0.014,0.206,0.08,0.047,0.007,0.01,0.0,0.0,0.013,0.031,0.007,0.023,0.055,0.0,0.0,0.0,0.007,0.0,0.031,0.0,0.0,0.0,0.0,0.0,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a,0.168,0.114,0.131,0.067,0.173,0.083,0.053,0.043,0.0,0.01,0.03,0.0,0.022,0.0,0.0,0.038,0.007,0.0,0.01,0.0,0.017,0.0,0.0,0.004,0.0,0.0,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.0,0.0
in,0.259,0.075,0.067,0.166,0.061,0.081,0.038,0.005,0.0,0.031,0.048,0.028,0.012,0.054,0.0,0.0,0.0,0.0,0.038,0.0,0.0,0.0,0.0,0.0,0.028,0.0,0.0,0.0,0.004,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
and,0.275,0.045,0.041,0.123,0.073,0.028,0.02,0.024,0.028,0.022,0.054,0.012,0.042,0.0,0.038,0.0,0.038,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.024,0.028,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.0,0.0,0.0,0.021,0.0,0.0
on,0.347,0.079,0.029,0.043,0.016,0.018,0.0,0.016,0.039,0.082,0.0,0.0,0.009,0.029,0.029,0.0,0.0,0.0,0.061,0.0,0.085,0.0,0.048,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
for,0.371,0.0,0.049,0.043,0.0,0.0,0.055,0.0,0.0,0.0,0.049,0.0,0.0,0.123,0.036,0.0,0.0,0.0,0.153,0.0,0.107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
that,0.255,0.0,0.045,0.235,0.06,0.0,0.045,0.0,0.0,0.0,0.0,0.107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
as,0.208,0.043,0.028,0.192,0.0,0.079,0.0,0.066,0.028,0.116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.037,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0
with,0.427,0.0,0.285,0.223,0.053,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
by,0.429,0.136,0.17,0.266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
at,0.235,0.0,0.013,0.137,0.149,0.0,0.182,0.0,0.0,0.073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.194,0.0,0.0,0.0,0.0,0.0,0.0
from,0.412,0.04,0.01,0.166,0.0,0.071,0.178,0.0,0.0,0.04,0.043,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
