function_words,the,to,of,a,in,and,on,for,that,as,with,by,at,from,its,it,an,will,more,which,after,this,up,would,than,or,but,who,about,could,over,they,some,while,other,into,one,against,since,can,out,if,before,down,according,including,when,such,during,all
the,0.177,0.03,0.177,0.071,0.042,0.069,0.019,0.019,0.0,0.097,0.058,0.021,0.009,0.01,0.015,0.013,0.0,0.053,0.0,0.0,0.0,0.012,0.025,0.022,0.0,0.0,0.0,0.0,0.0,0.023,0.0,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0
to,0.189,0.085,0.032,0.048,0.034,0.026,0.019,0.0,0.053,0.0,0.019,0.048,0.025,0.068,0.099,0.0,0.014,0.0,0.0,0.0,0.0,0.034,0.045,0.019,0.0,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045
of,0.493,0.007,0.029,0.019,0.035,0.062,0.046,0.017,0.021,0.095,0.026,0.005,0.017,0.003,0.0,0.0,0.0,0.003,0.0,0.0,0.03,0.012,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.03,0.012,0.0
a,0.018,0.133,0.097,0.053,0.029,0.059,0.009,0.058,0.055,0.029,0.071,0.0,0.066,0.029,0.066,0.012,0.005,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.029,0.007,0.0,0.022,0.004,0.0,0.0,0.005,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.016,0.0,0.0
in,0.384,0.017,0.089,0.0,0.008,0.129,0.049,0.0,0.01,0.029,0.013,0.004,0.0,0.0,0.013,0.013,0.056,0.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042,0.0,0.0,0.0,0.01,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032,0.0,0.0
and,0.042,0.155,0.073,0.12,0.04,0.05,0.0,0.0,0.034,0.064,0.006,0.005,0.056,0.034,0.045,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.045,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.045,0.0,0.0,0.019,0.014,0.0,0.045
on,0.107,0.077,0.051,0.091,0.129,0.105,0.0,0.0,0.034,0.0,0.016,0.012,0.0,0.0,0.051,0.0,0.0,0.0,0.091,0.029,0.0,0.0,0.0,0.009,0.068,0.038,0.0,0.0,0.0,0.0,0.0,0.084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0
for,0.014,0.077,0.0,0.076,0.076,0.0,0.0,0.024,0.0,0.0,0.024,0.0,0.043,0.0,0.267,0.0,0.0,0.008,0.0,0.077,0.0,0.103,0.0,0.0,0.0,0.024,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.077,0.0,0.0,0.0
that,0.262,0.042,0.053,0.006,0.142,0.032,0.028,0.013,0.0,0.141,0.024,0.024,0.0,0.013,0.018,0.0,0.0,0.099,0.0,0.007,0.0,0.0,0.0,0.042,0.0,0.0,0.0,0.0,0.0,0.024,0.0,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
as,0.127,0.064,0.0,0.106,0.12,0.067,0.0,0.048,0.0,0.174,0.0,0.0,0.0,0.013,0.025,0.057,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.0,0.0,0.008,0.0,0.0,0.0,0.066,0.0,0.088,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0
