function_words,the,to,of,a,in,and,on,for,that,as,with,by,at,from,its,it,an,will,more,which,after,this,up,would,than,or,but,who,about,could,over,they,some,while,other,into,one,against,since,can,out,if,before,down,according,including,when,such,during,all
the,0.138,0.076,0.086,0.034,0.024,0.126,0.027,0.053,0.06,0.03,0.056,0.0,0.0,0.012,0.016,0.048,0.0,0.004,0.0,0.0,0.021,0.015,0.003,0.0,0.0,0.0,0.012,0.017,0.009,0.007,0.0,0.008,0.0,0.0,0.0,0.005,0.003,0.01,0.0,0.017,0.046,0.0,0.0,0.009,0.0,0.0,0.027,0.0,0.0,0.004
to,0.344,0.07,0.042,0.052,0.045,0.057,0.042,0.07,0.085,0.0,0.0,0.022,0.0,0.013,0.004,0.039,0.0,0.0,0.0,0.0,0.029,0.007,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.003,0.0,0.0,0.017,0.0,0.0,0.0
of,0.32,0.054,0.027,0.0,0.017,0.072,0.0,0.048,0.047,0.059,0.0,0.0,0.0,0.0,0.027,0.1,0.085,0.0,0.0,0.0,0.0,0.112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
a,0.024,0.028,0.065,0.0,0.041,0.186,0.089,0.0,0.037,0.131,0.0,0.012,0.0,0.0,0.08,0.0,0.0,0.041,0.0,0.0,0.0,0.055,0.0,0.0,0.0,0.0,0.114,0.0,0.0,0.0,0.0,0.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
in,0.52,0.023,0.038,0.01,0.005,0.089,0.0,0.075,0.0,0.038,0.088,0.016,0.0,0.0,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.0,0.028,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
and,0.1,0.114,0.017,0.06,0.031,0.028,0.063,0.014,0.087,0.03,0.0,0.008,0.0,0.0,0.113,0.0,0.002,0.075,0.0,0.0,0.004,0.035,0.016,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.018,0.026,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.073,0.024,0.018,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.024
on,0.456,0.007,0.04,0.0,0.0,0.133,0.045,0.005,0.017,0.0,0.081,0.0,0.0,0.0,0.0,0.0,0.0,0.081,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,0.04,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007
for,0.527,0.011,0.064,0.05,0.048,0.071,0.0,0.0,0.006,0.044,0.027,0.0,0.0,0.0,0.036,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.011,0.0,0.008,0.0,0.0,0.006,0.0,0.0,0.015,0.0,0.0,0.048,0.0,0.0,0.0
that,0.194,0.0,0.042,0.007,0.056,0.042,0.0,0.142,0.098,0.024,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0,0.0,0.0,0.103,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.0,0.042,0.0,0.0,0.0
as,0.184,0.0,0.018,0.0,0.138,0.0,0.0,0.0,0.0,0.066,0.009,0.049,0.0,0.074,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
