function_words,the,to,of,a,in,and,on,for,that,as,with,by,at,from,its,it,an,will,more,which,after,this,up,would,than,or,but,who,about,could,over,they,some,while,other,into,one,against,since,can,out,if,before,down,according,including,when,such,during,all
the,0.159,0.044,0.126,0.061,0.078,0.091,0.025,0.011,0.009,0.053,0.017,0.023,0.041,0.003,0.067,0.052,0.006,0.035,0.0,0.007,0.0,0.0,0.004,0.007,0.0,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.009,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.007
to,0.236,0.013,0.057,0.208,0.033,0.022,0.0,0.041,0.0,0.041,0.064,0.031,0.015,0.0,0.0,0.083,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124,0.0,0.0,0.0,0.0,0.0,0.0
of,0.183,0.149,0.047,0.048,0.082,0.151,0.0,0.0,0.0,0.0,0.0,0.047,0.0,0.0,0.085,0.044,0.0,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064,0.0,0.0,0.0,0.0,0.064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a,0.114,0.028,0.208,0.036,0.233,0.081,0.0,0.0,0.0,0.011,0.096,0.0,0.046,0.0,0.0,0.029,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.03,0.04,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
in,0.555,0.07,0.007,0.062,0.019,0.091,0.0,0.0,0.0,0.007,0.065,0.0,0.005,0.0,0.023,0.017,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
and,0.193,0.077,0.069,0.045,0.034,0.017,0.034,0.003,0.0,0.006,0.066,0.011,0.028,0.04,0.054,0.092,0.014,0.0,0.0,0.034,0.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.011,0.005,0.0,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.014,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
on,0.486,0.078,0.0,0.087,0.138,0.044,0.0,0.0,0.0,0.117,0.051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
for,0.073,0.0,0.0,0.173,0.165,0.183,0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
that,0.43,0.0,0.04,0.072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.404,0.0,0.0,0.0,0.0,0.054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
as,0.061,0.0,0.0,0.453,0.093,0.098,0.0,0.11,0.0,0.0,0.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
