function_words,the,to,of,a,in,and,on,for,that,as,with,by,at,from,its,it,an,will,more,which,after,this,up,would,than,or,but,who,about,could,over,they,some,while,other,into,one,against,since,can,out,if,before,down,according,including,when,such,during,all
the,0.134,0.097,0.132,0.079,0.015,0.01,0.039,0.051,0.04,0.014,0.041,0.004,0.009,0.019,0.005,0.04,0.0,0.0,0.002,0.057,0.007,0.0,0.0,0.012,0.0,0.012,0.0,0.007,0.0,0.012,0.014,0.047,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.017,0.0,0.0,0.038,0.0,0.0,0.028,0.0,0.0,0.012
to,0.228,0.033,0.022,0.175,0.02,0.021,0.043,0.048,0.007,0.0,0.016,0.0,0.021,0.016,0.061,0.086,0.0,0.0,0.0,0.017,0.009,0.028,0.0,0.0,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.028,0.0,0.0,0.0,0.0,0.028,0.0,0.0,0.0,0.0,0.018,0.0,0.0,0.0,0.046
of,0.418,0.046,0.062,0.057,0.013,0.02,0.02,0.0,0.026,0.002,0.002,0.0,0.007,0.027,0.033,0.016,0.019,0.0,0.035,0.06,0.004,0.0,0.0,0.0,0.026,0.007,0.0,0.0,0.0,0.01,0.051,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.0,0.0
a,0.148,0.055,0.21,0.024,0.041,0.057,0.011,0.078,0.012,0.0,0.022,0.0,0.02,0.013,0.031,0.049,0.021,0.0,0.0,0.026,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.046,0.013,0.0,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.037,0.0,0.0,0.005
in,0.373,0.068,0.112,0.094,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.177,0.0,0.0,0.009,0.0,0.0,0.0,0.027,0.0,0.036,0.0,0.0,0.0,0.011,0.0,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0
and,0.298,0.127,0.089,0.034,0.0,0.0,0.0,0.079,0.0,0.025,0.0,0.0,0.0,0.057,0.156,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.0,0.059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0
on,0.253,0.078,0.109,0.094,0.0,0.0,0.0,0.0,0.077,0.0,0.0,0.0,0.0,0.0,0.155,0.025,0.071,0.0,0.0,0.0,0.058,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.014,0.0,0.0,0.0
for,0.141,0.1,0.129,0.266,0.0,0.0,0.048,0.0,0.0,0.0,0.027,0.011,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.031,0.0,0.0,0.0,0.055,0.0,0.0,0.0,0.0,0.0,0.0,0.093,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065,0.0,0.0,0.0,0.0
that,0.516,0.029,0.0,0.0,0.0,0.0,0.051,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,0.0,0.0,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.0
as,0.076,0.0,0.0,0.0,0.0,0.18,0.138,0.0,0.0,0.0,0.0,0.0,0.057,0.0,0.086,0.0,0.0,0.0,0.0,0.0,0.102,0.0,0.0,0.0,0.0,0.0,0.361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
