function_words,the,to,of,a,in,and,on,for,that,as,with,by,at,from,its,it,an,will,more,which,after,this,up,would,than,or,but,who,about,could,over,they,some,while,other,into,one,against,since,can,out,if,before,down,according,including,when,such,during,all
the,0.125,0.054,0.116,0.079,0.098,0.081,0.024,0.039,0.017,0.023,0.017,0.044,0.007,0.01,0.04,0.03,0.0,0.032,0.034,0.0,0.006,0.0,0.007,0.0,0.009,0.0,0.009,0.0,0.0,0.017,0.007,0.0,0.013,0.003,0.0,0.0,0.0,0.017,0.015,0.0,0.005,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0
to,0.204,0.004,0.104,0.165,0.099,0.03,0.012,0.012,0.0,0.016,0.037,0.0,0.0,0.0,0.017,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.053,0.0,0.0,0.021,0.007,0.0,0.007,0.0,0.004,0.0,0.0,0.009,0.016,0.0,0.037,0.0,0.007,0.033,0.0,0.0,0.0,0.021,0.0,0.0
of,0.436,0.102,0.006,0.066,0.041,0.075,0.0,0.037,0.0,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.032,0.008,0.01,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0,0.0,0.056,0.0,0.0,0.0,0.0,0.0,0.0,0.042,0.042,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0
a,0.142,0.08,0.317,0.032,0.119,0.057,0.037,0.0,0.0,0.023,0.0,0.0,0.007,0.0,0.0,0.0,0.023,0.0,0.006,0.0,0.041,0.0,0.0,0.007,0.004,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.004,0.0,0.01,0.0,0.041,0.0,0.007,0.0,0.0,0.0,0.0,0.0
in,0.394,0.026,0.009,0.173,0.012,0.01,0.029,0.0,0.028,0.009,0.049,0.027,0.0,0.0,0.0,0.012,0.0,0.009,0.046,0.0,0.021,0.037,0.0,0.004,0.034,0.0,0.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0
and,0.154,0.067,0.017,0.048,0.092,0.024,0.031,0.03,0.0,0.006,0.009,0.006,0.051,0.0,0.0,0.075,0.011,0.1,0.0,0.0,0.015,0.009,0.027,0.0,0.0,0.0,0.02,0.0,0.0,0.027,0.004,0.0,0.0,0.0,0.0,0.027,0.0,0.0,0.0,0.0,0.02,0.048,0.0,0.063,0.0,0.0,0.011,0.009,0.0,0.0
on,0.188,0.091,0.018,0.076,0.044,0.064,0.025,0.01,0.083,0.058,0.0,0.018,0.0,0.0,0.0,0.0,0.006,0.008,0.0,0.0,0.066,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.044,0.078,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.006,0.0,0.0,0.033,0.0,0.0,0.0,0.0
for,0.612,0.05,0.016,0.076,0.0,0.089,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038,0.0,0.0,0.021,0.0,0.0,0.0,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0
that,0.114,0.158,0.092,0.327,0.0,0.027,0.0,0.0,0.0,0.0,0.013,0.017,0.0,0.0,0.0,0.0,0.0,0.136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0
as,0.118,0.135,0.073,0.015,0.008,0.083,0.192,0.008,0.0,0.166,0.02,0.0,0.0,0.0,0.0,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037,0.0,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
with,0.426,0.0,0.016,0.231,0.134,0.051,0.023,0.0,0.051,0.0,0.0,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
by,0.027,0.037,0.037,0.292,0.015,0.204,0.154,0.037,0.0,0.0,0.037,0.0,0.021,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.0,0.0,0.049,0.0,0.0,0.0,0.0,0.0,0.0
at,0.103,0.0,0.0,0.0,0.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
from,0.389,0.0,0.0,0.092,0.519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
its,0.058,0.033,0.0,0.077,0.322,0.0,0.0,0.0,0.0,0.121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.104,0.0,0.0,0.0,0.0,0.0,0.078,0.0,0.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
it,0.269,0.088,0.059,0.0,0.0,0.025,0.0,0.045,0.0,0.079,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.0,0.06,0.08,0.0,0.0,0.0,0.0,0.0,0.0
an,0.377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
