function_words,the,to,of,a,in,and,on,for,that,as,with,by,at,from,its,it,an,will,more,which,after,this,up,would,than,or,but,who,about,could,over,they,some,while,other,into,one,against,since,can,out,if,before,down,according,including,when,such,during,all
the,0.153,0.12,0.145,0.084,0.038,0.041,0.042,0.022,0.021,0.024,0.015,0.022,0.008,0.025,0.021,0.012,0.008,0.015,0.005,0.046,0.033,0.004,0.012,0.0,0.0,0.0,0.009,0.003,0.003,0.002,0.005,0.0,0.0,0.0,0.0,0.013,0.012,0.016,0.004,0.007,0.003,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0
to,0.232,0.021,0.049,0.176,0.03,0.052,0.05,0.022,0.022,0.0,0.06,0.06,0.0,0.027,0.017,0.045,0.023,0.023,0.004,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.0,0.013,0.005,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
of,0.332,0.082,0.017,0.102,0.037,0.037,0.01,0.007,0.073,0.06,0.019,0.018,0.003,0.031,0.045,0.0,0.0,0.013,0.0,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.006,0.007,0.0,0.0,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.031,0.0,0.0,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a,0.203,0.068,0.101,0.065,0.134,0.01,0.0,0.05,0.087,0.0,0.071,0.026,0.009,0.044,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.021,0.0,0.0,0.026,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.028,0.0,0.0,0.0,0.021,0.0,0.0,0.0,0.0,0.0
in,0.358,0.009,0.092,0.163,0.072,0.066,0.0,0.003,0.024,0.021,0.021,0.009,0.012,0.015,0.005,0.0,0.037,0.0,0.012,0.016,0.028,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.004,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0
and,0.292,0.062,0.077,0.025,0.09,0.025,0.006,0.014,0.077,0.078,0.0,0.014,0.025,0.0,0.059,0.0,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
on,0.317,0.08,0.14,0.081,0.061,0.0,0.006,0.0,0.0,0.0,0.008,0.0,0.008,0.014,0.132,0.06,0.0,0.0,0.0,0.034,0.053,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
for,0.36,0.086,0.147,0.0,0.078,0.0,0.0,0.0,0.0,0.039,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.104,0.104,0.0,0.0,0.0,0.0,0.058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
that,0.382,0.052,0.163,0.0,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.093,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
as,0.355,0.138,0.069,0.0,0.0,0.104,0.0,0.0,0.0,0.092,0.0,0.029,0.0,0.0,0.122,0.0,0.0,0.0,0.092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
