function_words,the,to,of,a,in,and,on,for,that,as,with,by,at,from,its,it,an,will,more,which,after,this,up,would,than,or,but,who,about,could,over,they,some,while,other,into,one,against,since,can,out,if,before,down,according,including,when,such,during,all
the,0.184,0.11,0.152,0.035,0.021,0.142,0.035,0.053,0.022,0.005,0.006,0.022,0.011,0.008,0.0,0.0,0.01,0.031,0.017,0.0,0.017,0.0,0.0,0.0,0.019,0.025,0.0,0.008,0.005,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.007,0.005,0.003,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.008
to,0.191,0.105,0.02,0.25,0.0,0.049,0.024,0.137,0.013,0.051,0.01,0.051,0.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.009,0.0,0.003,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.0
of,0.452,0.06,0.133,0.019,0.0,0.163,0.008,0.0,0.0,0.015,0.0,0.011,0.0,0.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a,0.135,0.014,0.05,0.021,0.122,0.0,0.0,0.098,0.0,0.206,0.031,0.098,0.141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0
in,0.249,0.08,0.037,0.106,0.009,0.03,0.067,0.013,0.0,0.037,0.116,0.0,0.021,0.0,0.0,0.013,0.133,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
and,0.226,0.126,0.006,0.016,0.019,0.006,0.039,0.014,0.0,0.009,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.128,0.118,0.0,0.0,0.0,0.0,0.0,0.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.044,0.118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014
on,0.397,0.0,0.045,0.0,0.107,0.029,0.038,0.0,0.0,0.0,0.193,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
for,0.225,0.0,0.0,0.313,0.096,0.152,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.012,0.0,0.0,0.0,0.015,0.0,0.0,0.031,0.0,0.0,0.0,0.0,0.087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
that,0.015,0.0,0.019,0.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046,0.131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082,0.0,0.0,0.245,0.0,0.026,0.0,0.0,0.082,0.0,0.0,0.0,0.0,0.0,0.292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
as,0.203,0.009,0.093,0.057,0.061,0.0,0.02,0.0,0.0,0.192,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.0,0.0,0.072,0.0,0.02,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
with,0.402,0.036,0.211,0.012,0.0,0.172,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.014,0.051,0.0,0.0,0.0,0.0,0.0,0.038,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
by,0.57,0.012,0.265,0.0,0.0,0.112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
at,0.162,0.036,0.076,0.158,0.128,0.0,0.0,0.0,0.0,0.143,0.0,0.0,0.084,0.0,0.0,0.0,0.0,0.0,0.064,0.0,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085,0.0,0.0
