function_words,the,to,of,a,in,and,on,for,that,as,with,by,at,from,its,it,an,will,more,which,after,this,up,would,than,or,but,who,about,could,over,they,some,while,other,into,one,against,since,can,out,if,before,down,according,including,when,such,during,all
the,0.18,0.085,0.14,0.047,0.061,0.014,0.086,0.032,0.0,0.033,0.016,0.0,0.0,0.016,0.0,0.0,0.024,0.012,0.044,0.072,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.031,0.01,0.0,0.0,0.018,0.0,0.044,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
to,0.294,0.02,0.054,0.177,0.054,0.073,0.006,0.053,0.024,0.0,0.013,0.0,0.018,0.006,0.0,0.031,0.0,0.014,0.041,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.013,0.0,0.024,0.0,0.02,0.035,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
of,0.366,0.08,0.005,0.019,0.016,0.055,0.058,0.069,0.0,0.0,0.0,0.0,0.07,0.01,0.051,0.007,0.058,0.043,0.0,0.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.024,0.0,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a,0.114,0.278,0.174,0.0,0.0,0.06,0.0,0.0,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058,0.0,0.0,0.009,0.197,0.0,0.0,0.0,0.0,0.0,0.052,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
in,0.198,0.14,0.0,0.264,0.013,0.067,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.083,0.0,0.0,0.073,0.007,0.0,0.0,0.0,0.062,0.0,0.0,0.0,0.0,0.059,0.0,0.0,0.0,0.013,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
and,0.572,0.018,0.083,0.018,0.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074,0.047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
on,0.51,0.045,0.0,0.08,0.0,0.034,0.142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
for,0.35,0.071,0.011,0.027,0.056,0.0,0.0,0.0,0.113,0.0,0.0,0.0,0.068,0.011,0.0,0.01,0.0,0.0,0.02,0.048,0.0,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.113,0.0,0.0,0.0,0.0,0.064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
that,0.126,0.168,0.0,0.042,0.072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042,0.0,0.0,0.0,0.0,0.343,0.0,0.0,0.0,0.075,0.0,0.0,0.088,0.0,0.0,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
as,0.798,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
