function_words,the,to,of,a,in,and,on,for,that,as,with,by,at,from,its,it,an,will,more,which,after,this,up,would,than,or,but,who,about,could,over,they,some,while,other,into,one,against,since,can,out,if,before,down,according,including,when,such,during,all
the,0.206,0.074,0.14,0.041,0.016,0.05,0.027,0.051,0.069,0.015,0.012,0.006,0.016,0.0,0.004,0.0,0.0,0.01,0.0,0.004,0.012,0.048,0.003,0.042,0.0,0.011,0.011,0.02,0.0,0.022,0.0,0.014,0.006,0.0,0.0,0.0,0.0,0.0,0.006,0.01,0.008,0.015,0.008,0.0,0.0,0.0,0.018,0.0,0.0,0.004
to,0.409,0.05,0.066,0.031,0.07,0.033,0.0,0.069,0.021,0.0,0.0,0.0,0.048,0.067,0.006,0.0,0.0,0.0,0.006,0.0,0.014,0.008,0.0,0.0,0.0,0.034,0.014,0.025,0.0,0.004,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
of,0.386,0.1,0.021,0.1,0.012,0.018,0.043,0.049,0.018,0.054,0.018,0.0,0.018,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.021,0.0,0.032,0.0,0.0,0.0,0.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0,0.0,0.0,0.0,0.024,0.0,0.0
a,0.223,0.177,0.128,0.0,0.073,0.072,0.0,0.128,0.036,0.0,0.0,0.057,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.036,0.0,0.036,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0
in,0.211,0.066,0.091,0.202,0.015,0.049,0.0,0.118,0.027,0.018,0.0,0.005,0.005,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.037,0.0,0.0,0.0,0.0,0.012,0.009,0.0,0.0
and,0.317,0.068,0.117,0.071,0.038,0.013,0.005,0.016,0.105,0.0,0.02,0.043,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.0,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.0,0.0,0.0,0.049,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.023
on,0.445,0.073,0.09,0.01,0.073,0.0,0.0,0.041,0.013,0.0,0.041,0.0,0.023,0.073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
for,0.253,0.04,0.123,0.163,0.023,0.086,0.007,0.0,0.0,0.01,0.041,0.023,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.05,0.041,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.054
that,0.33,0.087,0.058,0.09,0.063,0.035,0.008,0.0,0.0,0.0,0.0,0.036,0.015,0.0,0.0,0.0,0.0,0.0,0.047,0.005,0.0,0.047,0.047,0.033,0.0,0.0,0.0,0.0,0.0,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0.036,0.0,0.0,0.0,0.0,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
as,0.0,0.06,0.189,0.393,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.119,0.0,0.0,0.0,0.0,0.159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
