function_words,the,to,of,a,in,and,on,for,that,as,with,by,at,from,its,it,an,will,more,which,after,this,up,would,than,or,but,who,about,could,over,they,some,while,other,into,one,against,since,can,out,if,before,down,according,including,when,such,during,all
the,0.095,0.078,0.312,0.032,0.023,0.045,0.053,0.0,0.05,0.0,0.023,0.0,0.009,0.0,0.016,0.008,0.014,0.0,0.003,0.101,0.0,0.044,0.009,0.0,0.0,0.0,0.003,0.0,0.006,0.023,0.005,0.0,0.0,0.0,0.0,0.008,0.0,0.005,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0
to,0.205,0.085,0.083,0.161,0.023,0.05,0.016,0.047,0.003,0.0,0.008,0.006,0.062,0.031,0.037,0.048,0.0,0.0,0.031,0.026,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.0,0.003,0.0,0.01,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,0.0,0.0
of,0.181,0.069,0.08,0.021,0.1,0.047,0.008,0.028,0.0,0.0,0.029,0.011,0.023,0.063,0.066,0.006,0.023,0.0,0.0,0.098,0.0,0.0,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.036,0.054,0.0,0.0,0.0,0.005,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0
a,0.088,0.076,0.089,0.0,0.012,0.005,0.051,0.121,0.051,0.032,0.073,0.009,0.0,0.06,0.077,0.0,0.005,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051,0.0,0.077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103,0.0,0.0,0.0
in,0.147,0.032,0.044,0.0,0.024,0.208,0.0,0.056,0.016,0.0,0.066,0.0,0.0,0.0,0.166,0.0,0.0,0.0,0.007,0.016,0.0,0.089,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.009,0.0,0.05,0.0,0.0,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028,0.0,0.0,0.0,0.0
and,0.149,0.257,0.046,0.075,0.033,0.0,0.0,0.108,0.0,0.022,0.007,0.0,0.0,0.0,0.139,0.144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
on,0.354,0.037,0.05,0.075,0.1,0.0,0.0,0.0,0.133,0.013,0.0,0.018,0.0,0.0,0.028,0.0,0.0,0.0,0.016,0.106,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
for,0.366,0.141,0.0,0.086,0.161,0.08,0.107,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
that,0.195,0.074,0.193,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053,0.0,0.0,0.0,0.0,0.0,0.149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
as,0.261,0.031,0.232,0.055,0.0,0.073,0.0,0.348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
