function_words,the,to,of,a,in,and,on,for,that,as,with,by,at,from,its,it,an,will,more,which,after,this,up,would,than,or,but,who,about,could,over,they,some,while,other,into,one,against,since,can,out,if,before,down,according,including,when,such,during,all
the,0.104,0.045,0.131,0.126,0.021,0.06,0.028,0.026,0.047,0.009,0.047,0.038,0.0,0.028,0.016,0.004,0.007,0.0,0.012,0.009,0.012,0.0,0.039,0.0,0.009,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.0,0.0,0.0,0.0,0.038,0.005,0.028,0.016,0.038,0.0,0.0,0.0,0.0,0.0
to,0.302,0.012,0.036,0.063,0.0,0.117,0.101,0.009,0.0,0.0,0.102,0.0,0.051,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.051,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.051,0.0,0.0,0.0,0.0,0.0,0.0,0.029,0.0,0.0,0.0,0.0,0.0,0.032,0.0
of,0.599,0.0,0.0,0.071,0.036,0.022,0.0,0.0,0.068,0.0,0.024,0.0,0.037,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a,0.082,0.027,0.122,0.053,0.052,0.033,0.068,0.147,0.069,0.034,0.007,0.0,0.0,0.034,0.0,0.004,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.043,0.0,0.022,0.0,0.0,0.0,0.061,0.0,0.0,0.007,0.0,0.0,0.0,0.052,0.0,0.0,0.0,0.0,0.039,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0
in,0.162,0.014,0.046,0.172,0.034,0.065,0.019,0.091,0.0,0.167,0.008,0.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061
and,0.305,0.072,0.0,0.043,0.069,0.013,0.038,0.038,0.0,0.075,0.026,0.016,0.007,0.0,0.0,0.0,0.0,0.021,0.057,0.0,0.0,0.0,0.062,0.021,0.0,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.101,0.0
on,0.149,0.01,0.0,0.186,0.076,0.133,0.042,0.04,0.0,0.05,0.057,0.057,0.0,0.0,0.0,0.0,0.101,0.0,0.0,0.0,0.076,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.0,0.0
for,0.21,0.07,0.0,0.248,0.0,0.068,0.025,0.0,0.0,0.045,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.0,0.0,0.0,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0
that,0.06,0.026,0.06,0.176,0.25,0.0,0.0,0.014,0.046,0.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.134,0.0,0.0,0.0,0.144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046
as,0.067,0.085,0.013,0.099,0.036,0.057,0.008,0.066,0.016,0.056,0.027,0.0,0.042,0.0,0.024,0.0,0.0,0.0,0.15,0.0,0.01,0.0,0.106,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
