function_words,the,to,of,a,in,and,on,for,that,as,with,by,at,from,its,it,an,will,more,which,after,this,up,would,than,or,but,who,about,could,over,they,some,while,other,into,one,against,since,can,out,if,before,down,according,including,when,such,during,all
the,0.085,0.167,0.093,0.111,0.048,0.065,0.036,0.069,0.01,0.068,0.028,0.01,0.0,0.005,0.011,0.023,0.0,0.0,0.0,0.046,0.0,0.0,0.0,0.01,0.0,0.0,0.012,0.0,0.0,0.02,0.031,0.011,0.015,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0
to,0.206,0.098,0.062,0.103,0.103,0.06,0.027,0.035,0.023,0.007,0.096,0.024,0.0,0.0,0.011,0.016,0.017,0.0,0.0,0.023,0.0,0.0,0.045,0.0,0.0,0.019,0.0,0.0,0.0,0.005,0.013,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
of,0.303,0.037,0.061,0.053,0.14,0.025,0.025,0.038,0.014,0.0,0.0,0.025,0.0,0.0,0.184,0.011,0.0,0.0,0.0,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.0,0.008,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006
a,0.072,0.086,0.102,0.082,0.073,0.08,0.026,0.0,0.1,0.004,0.096,0.0,0.0,0.057,0.016,0.018,0.0,0.0,0.0,0.0,0.01,0.012,0.0,0.032,0.0,0.005,0.043,0.0,0.0,0.018,0.018,0.0,0.0,0.0,0.004,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.005,0.0,0.016
in,0.177,0.086,0.102,0.074,0.086,0.035,0.012,0.003,0.005,0.016,0.033,0.0,0.0,0.054,0.04,0.013,0.0,0.007,0.0,0.024,0.0,0.028,0.007,0.0,0.0,0.021,0.012,0.0,0.009,0.009,0.021,0.0,0.0,0.0,0.0,0.0,0.035,0.0,0.0,0.0,0.0,0.042,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.037
and,0.142,0.101,0.189,0.112,0.039,0.087,0.051,0.017,0.005,0.0,0.094,0.0,0.0,0.014,0.039,0.0,0.0,0.0,0.0,0.0,0.059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.01,0.0,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
on,0.218,0.167,0.011,0.194,0.0,0.036,0.011,0.027,0.069,0.036,0.0,0.02,0.0,0.0,0.009,0.107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
for,0.178,0.07,0.07,0.248,0.093,0.096,0.009,0.0,0.0,0.0,0.029,0.022,0.0,0.0,0.0,0.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,0.0,0.0,0.093,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
that,0.102,0.121,0.0,0.159,0.013,0.03,0.0,0.0,0.0,0.035,0.063,0.017,0.0,0.0,0.0,0.151,0.013,0.0,0.0,0.005,0.0,0.0,0.0,0.142,0.0,0.0,0.0,0.0,0.0,0.142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0
as,0.15,0.114,0.0,0.085,0.114,0.0,0.086,0.0,0.0,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.114,0.0,0.0,0.0,0.0,0.0,0.252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
with,0.319,0.046,0.022,0.264,0.03,0.075,0.0,0.005,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.011,0.012,0.0,0.0,0.0,0.0,0.034,0.047,0.051,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.0,0.005,0.0,0.0
by,0.556,0.0,0.075,0.0,0.0,0.109,0.0,0.0,0.0,0.032,0.0,0.112,0.0,0.018,0.0,0.0,0.0,0.0,0.0,0.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042,0.0,0.0
at,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
from,0.033,0.0,0.0,0.13,0.033,0.669,0.012,0.0,0.0,0.0,0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
its,0.161,0.114,0.184,0.0,0.142,0.0,0.129,0.0,0.073,0.0,0.0,0.142,0.0,0.0,0.0,0.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
it,0.052,0.444,0.011,0.047,0.0,0.0,0.118,0.0,0.0,0.0,0.093,0.097,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
an,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
will,0.069,0.026,0.0,0.046,0.488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
more,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
