function_words,the,to,of,a,in,and,on,for,that,as,with,by,at,from,its,it,an,will,more,which,after,this,up,would,than,or,but,who,about,could,over,they,some,while,other,into,one,against,since,can,out,if,before,down,according,including,when,such,during,all
the,0.212,0.029,0.066,0.024,0.076,0.131,0.073,0.01,0.022,0.052,0.043,0.01,0.019,0.0,0.005,0.013,0.0,0.0,0.0,0.01,0.009,0.0,0.048,0.0,0.0,0.014,0.023,0.0,0.0,0.0,0.0,0.005,0.0,0.009,0.0,0.0,0.0,0.034,0.0,0.0,0.0,0.0,0.0,0.063,0.0,0.0,0.0,0.0,0.0,0.0
to,0.222,0.047,0.04,0.091,0.07,0.035,0.068,0.006,0.019,0.0,0.058,0.0,0.0,0.0,0.0,0.008,0.044,0.0,0.0,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.003,0.0,0.025,0.004,0.008,0.019,0.0,0.037,0.0,0.033,0.0,0.01,0.0,0.0,0.0,0.058,0.008,0.033,0.0,0.041,0.0,0.0,0.0,0.0
of,0.367,0.052,0.0,0.0,0.024,0.173,0.1,0.0,0.024,0.0,0.036,0.0,0.01,0.0,0.0,0.049,0.0,0.0,0.0,0.0,0.0,0.0,0.042,0.0,0.0,0.0,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a,0.052,0.039,0.08,0.094,0.252,0.064,0.084,0.042,0.0,0.032,0.006,0.0,0.007,0.0,0.042,0.01,0.0,0.023,0.0,0.037,0.013,0.0,0.0,0.056,0.0,0.0,0.0,0.0,0.0,0.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
in,0.293,0.029,0.041,0.149,0.041,0.147,0.0,0.007,0.0,0.051,0.045,0.0,0.014,0.0,0.074,0.022,0.0,0.0,0.0,0.0,0.038,0.0,0.022,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
and,0.35,0.036,0.086,0.021,0.092,0.043,0.108,0.007,0.0,0.039,0.0,0.0,0.033,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.021,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.027,0.0,0.028,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.079,0.0,0.0,0.0,0.0,0.0,0.0
on,0.23,0.042,0.0,0.183,0.029,0.034,0.108,0.081,0.0,0.069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.0,0.076,0.0,0.0,0.0,0.0,0.0,0.019,0.0,0.0,0.052,0.052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
for,0.306,0.0,0.012,0.294,0.122,0.0,0.0,0.0,0.0,0.049,0.015,0.0,0.009,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.0,0.0,0.0,0.0,0.0,0.0
that,0.123,0.102,0.0,0.369,0.0,0.0,0.069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.164,0.0,0.0,0.0,0.0,0.0,0.0,0.092,0.0,0.0,0.0,0.0,0.0,0.0,0.081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
as,0.268,0.051,0.0,0.152,0.096,0.139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078,0.138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
