function_words,the,to,of,a,in,and,on,for,that,as,with,by,at,from,its,it,an,will,more,which,after,this,up,would,than,or,but,who,about,could,over,they,some,while,other,into,one,against,since,can,out,if,before,down,according,including,when,such,during,all
the,0.175,0.124,0.188,0.071,0.043,0.06,0.03,0.031,0.025,0.003,0.007,0.052,0.0,0.02,0.0,0.0,0.004,0.007,0.0,0.0,0.022,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.052,0.007,0.0,0.0,0.009,0.0,0.007,0.012,0.004,0.0,0.0,0.0,0.0,0.012,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.026
to,0.217,0.082,0.046,0.223,0.009,0.108,0.0,0.0,0.033,0.044,0.016,0.028,0.0,0.04,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.009,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
of,0.509,0.038,0.02,0.066,0.051,0.005,0.025,0.037,0.087,0.008,0.03,0.0,0.003,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.025,0.008,0.0,0.0,0.041,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a,0.079,0.066,0.121,0.085,0.037,0.115,0.009,0.092,0.104,0.009,0.071,0.0,0.028,0.018,0.0,0.053,0.004,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.017,0.016,0.0,0.0,0.0,0.0,0.024,0.028,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
in,0.206,0.019,0.032,0.215,0.0,0.093,0.0,0.0,0.063,0.0,0.013,0.0,0.024,0.0,0.056,0.048,0.056,0.0,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032
and,0.238,0.168,0.013,0.14,0.004,0.087,0.015,0.045,0.034,0.0,0.036,0.023,0.041,0.0,0.0,0.03,0.0,0.008,0.03,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.0,0.023,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
on,0.22,0.035,0.24,0.0,0.0,0.242,0.0,0.0,0.117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058,0.0,0.0,0.0,0.0,0.0,0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
for,0.288,0.0,0.053,0.131,0.054,0.075,0.031,0.0,0.041,0.0,0.062,0.061,0.017,0.023,0.0,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.0,0.0,0.0,0.0,0.0,0.073,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0
that,0.098,0.056,0.06,0.151,0.06,0.014,0.011,0.019,0.0,0.089,0.0,0.0,0.0,0.0,0.0,0.159,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.08,0.0,0.0,0.0,0.0,0.014,0.0,0.059,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
as,0.014,0.227,0.0,0.2,0.0,0.0,0.0,0.102,0.0,0.273,0.0,0.0,0.0,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032,0.051,0.0,0.0,0.0,0.0,0.0,0.077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
with,0.309,0.0,0.169,0.151,0.0,0.212,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.113,0.0,0.0,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
by,0.165,0.029,0.069,0.241,0.022,0.237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
at,0.0,0.0,0.0,0.371,0.147,0.196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
