function_words,the,to,of,a,in,and,on,for,that,as,with,by,at,from,its,it,an,will,more,which,after,this,up,would,than,or,but,who,about,could,over,they,some,while,other,into,one,against,since,can,out,if,before,down,according,including,when,such,during,all
the,0.102,0.055,0.252,0.052,0.04,0.064,0.057,0.052,0.006,0.099,0.04,0.0,0.033,0.009,0.011,0.03,0.014,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.006,0.0,0.0,0.0,0.0,0.0,0.019,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,0.0
to,0.295,0.011,0.17,0.081,0.032,0.034,0.0,0.014,0.061,0.0,0.0,0.0,0.0,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.127,0.0,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.0
of,0.316,0.125,0.02,0.107,0.048,0.016,0.054,0.044,0.053,0.028,0.022,0.0,0.0,0.013,0.0,0.017,0.04,0.013,0.0,0.0,0.0,0.004,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.0,0.047,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0
a,0.059,0.045,0.168,0.103,0.07,0.089,0.021,0.124,0.034,0.084,0.018,0.0,0.002,0.018,0.055,0.02,0.003,0.0,0.0,0.0,0.002,0.008,0.003,0.006,0.0,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0
in,0.335,0.052,0.08,0.157,0.024,0.05,0.0,0.043,0.0,0.0,0.0,0.0,0.0,0.021,0.021,0.06,0.004,0.0,0.049,0.0,0.0,0.0,0.004,0.0,0.037,0.028,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.0,0.0,0.0,0.0
and,0.132,0.033,0.0,0.093,0.071,0.042,0.0,0.047,0.047,0.036,0.0,0.0,0.042,0.0,0.0,0.086,0.0,0.008,0.094,0.015,0.0,0.053,0.053,0.027,0.0,0.0,0.0,0.0,0.053,0.0,0.0,0.011,0.0,0.0,0.0,0.017,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.023,0.0,0.0
on,0.177,0.0,0.142,0.055,0.015,0.064,0.023,0.031,0.073,0.168,0.0,0.0,0.023,0.0,0.0,0.055,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.146,0.0,0.0,0.0
for,0.25,0.052,0.012,0.064,0.037,0.198,0.048,0.023,0.0,0.0,0.0,0.0,0.01,0.009,0.048,0.015,0.0,0.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.036,0.0,0.048,0.0,0.0,0.0,0.052,0.0,0.0,0.0,0.0,0.036,0.0,0.0,0.0,0.0,0.027,0.0,0.0,0.0
that,0.111,0.011,0.0,0.119,0.025,0.052,0.045,0.055,0.0,0.019,0.0,0.0,0.0,0.0,0.087,0.106,0.0,0.0,0.019,0.0,0.0,0.106,0.0,0.08,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.0
as,0.165,0.019,0.133,0.193,0.016,0.126,0.0,0.171,0.034,0.0,0.0,0.0,0.0,0.0,0.112,0.0,0.0,0.0,0.0,0.0,0.008,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
