function_words,the,to,of,a,in,and,on,for,that,as,with,by,at,from,its,it,an,will,more,which,after,this,up,would,than,or,but,who,about,could,over,they,some,while,other,into,one,against,since,can,out,if,before,down,according,including,when,such,during,all
the,0.119,0.136,0.038,0.047,0.086,0.157,0.044,0.02,0.0,0.0,0.032,0.031,0.0,0.0,0.025,0.017,0.027,0.071,0.007,0.04,0.0,0.0,0.0,0.003,0.004,0.0,0.0,0.0,0.0,0.0,0.045,0.0,0.002,0.0,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.017,0.0,0.0,0.0
to,0.193,0.036,0.0,0.082,0.096,0.16,0.021,0.0,0.0,0.0,0.061,0.0,0.0,0.044,0.041,0.0,0.095,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046,0.071,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
of,0.342,0.157,0.035,0.0,0.0,0.035,0.02,0.0,0.008,0.0,0.124,0.0,0.0,0.047,0.138,0.073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a,0.142,0.123,0.031,0.027,0.123,0.015,0.0,0.024,0.0,0.047,0.188,0.027,0.0,0.007,0.024,0.011,0.01,0.0,0.0,0.013,0.0,0.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.084,0.0,0.008,0.0,0.0,0.0
in,0.202,0.079,0.041,0.053,0.023,0.004,0.0,0.0,0.0,0.0,0.028,0.0,0.0,0.0,0.006,0.049,0.007,0.0,0.0,0.145,0.0,0.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066,0.0,0.0,0.0,0.132,0.009,0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0
and,0.162,0.059,0.031,0.067,0.063,0.042,0.071,0.036,0.0,0.0,0.022,0.126,0.0,0.01,0.036,0.088,0.0,0.0,0.0,0.054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036,0.0,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085,0.0,0.0,0.0
on,0.298,0.043,0.066,0.181,0.048,0.007,0.0,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.155,0.019,0.0,0.005,0.0,0.0,0.05,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
for,0.223,0.0,0.065,0.0,0.116,0.0,0.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
that,0.831,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
as,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
