function_words,the,to,of,a,in,and,on,for,that,as,with,by,at,from,its,it,an,will,more,which,after,this,up,would,than,or,but,who,about,could,over,they,some,while,other,into,one,against,since,can,out,if,before,down,according,including,when,such,during,all
the,0.07,0.062,0.207,0.024,0.143,0.066,0.023,0.029,0.035,0.011,0.011,0.026,0.0,0.023,0.013,0.022,0.019,0.005,0.0,0.0,0.0,0.041,0.008,0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038
to,0.062,0.058,0.05,0.133,0.083,0.043,0.051,0.0,0.0,0.035,0.0,0.045,0.0,0.041,0.05,0.0,0.0,0.0,0.063,0.0,0.0,0.012,0.131,0.0,0.041,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0
of,0.229,0.052,0.0,0.06,0.08,0.064,0.016,0.042,0.032,0.0,0.007,0.021,0.0,0.018,0.057,0.007,0.016,0.024,0.0,0.0,0.0,0.101,0.021,0.0,0.0,0.028,0.0,0.0,0.021,0.0,0.0,0.0,0.021,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028,0.03,0.007,0.0,0.0,0.0
a,0.11,0.061,0.161,0.022,0.082,0.113,0.0,0.014,0.044,0.0,0.037,0.033,0.0,0.025,0.044,0.019,0.0,0.033,0.078,0.0,0.0,0.011,0.012,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047,0.033,0.0,0.0,0.0
in,0.328,0.032,0.078,0.127,0.038,0.203,0.0,0.0,0.071,0.02,0.012,0.004,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.005,0.0,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0
and,0.139,0.058,0.072,0.104,0.044,0.146,0.0,0.0,0.005,0.074,0.11,0.0,0.0,0.023,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.031,0.051,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0
on,0.142,0.033,0.06,0.0,0.035,0.053,0.068,0.021,0.0,0.025,0.0,0.012,0.016,0.0,0.299,0.0,0.062,0.021,0.0,0.078,0.0,0.0,0.0,0.021,0.0,0.005,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
for,0.0,0.015,0.114,0.102,0.032,0.087,0.181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.155,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.087,0.0,0.0,0.116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0
that,0.033,0.126,0.0,0.017,0.007,0.0,0.022,0.0,0.0,0.0,0.053,0.0,0.0,0.0,0.087,0.053,0.0,0.258,0.022,0.017,0.0,0.0,0.039,0.072,0.0,0.0,0.0,0.0,0.0,0.053,0.0,0.0,0.0,0.141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
as,0.46,0.044,0.019,0.0,0.0,0.0,0.0,0.0,0.044,0.187,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
with,0.245,0.078,0.078,0.131,0.108,0.17,0.0,0.0,0.041,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055,0.0,0.0,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.0,0.0,0.017,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
by,0.181,0.042,0.114,0.114,0.051,0.021,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.271,0.009,0.0,0.0,0.0,0.076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.102,0.0
at,0.333,0.115,0.0,0.018,0.214,0.0,0.0,0.0,0.0,0.077,0.0,0.0,0.0,0.0,0.243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
from,0.26,0.341,0.146,0.146,0.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
its,0.015,0.174,0.036,0.176,0.2,0.126,0.048,0.0,0.064,0.0,0.027,0.02,0.0,0.0,0.0,0.0,0.0,0.048,0.064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
it,0.166,0.215,0.081,0.0,0.029,0.075,0.092,0.0,0.0,0.0,0.0,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.052,0.0,0.0,0.0,0.069,0.163,0.0,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
an,0.0,0.028,0.182,0.176,0.13,0.044,0.0,0.0,0.043,0.0,0.105,0.0,0.0,0.0,0.059,0.0,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.209,0.0
